I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
48.8,-4.88,-53.68,-19.52,48.8,-29.28,131.76,527.04,385.52,258.64,97.6,126.88
102.48,63.44,-39.04,-82.96,68.32,9.76,136.64,522.16,400.16,273.28,117.12,141.52
82.96,87.84,4.88,-82.96,39.04,43.92,131.76,502.64,395.28,273.28,122,146.4
87.84,112.24,24.4,-97.6,29.28,68.32,112.24,468.48,370.88,253.76,117.12,126.88
92.72,122,29.28,-107.36,29.28,73.2,122,468.48,370.88,263.52,141.52,146.4
68.32,82.96,14.64,-73.2,24.4,48.8,131.76,453.84,370.88,263.52,156.16,156.16
87.84,82.96,-4.88,-82.96,43.92,39.04,97.6,419.68,326.96,224.48,126.88,131.76
82.96,82.96,0,-82.96,39.04,39.04,92.72,400.16,307.44,209.84,122,126.88
24.4,63.44,39.04,-43.92,-9.76,48.8,97.6,385.52,297.68,200.08,122,122
48.8,63.44,14.64,-53.68,14.64,39.04,112.24,375.76,297.68,200.08,117.12,112.24
58.56,68.32,9.76,-63.44,24.4,39.04,112.24,336.72,263.52,175.68,102.48,102.48
34.16,78.08,43.92,-53.68,-4.88,58.56,97.6,297.68,229.36,146.4,82.96,78.08
14.64,63.44,48.8,-39.04,-19.52,53.68,92.72,258.64,195.2,117.12,63.44,63.44
-29.28,14.64,43.92,9.76,-39.04,29.28,78.08,224.48,170.8,97.6,43.92,48.8
-19.52,29.28,48.8,-4.88,-34.16,39.04,82.96,219.6,165.92,97.6,53.68,63.44
9.76,58.56,48.8,-34.16,-19.52,53.68,73.2,195.2,136.64,78.08,39.04,53.68
-9.76,48.8,58.56,-19.52,-34.16,53.68,53.68,156.16,97.6,34.16,9.76,24.4
19.52,73.2,53.68,-43.92,-19.52,63.44,53.68,136.64,73.2,19.52,-9.76,14.64
9.76,39.04,29.28,-24.4,-9.76,34.16,63.44,131.76,68.32,9.76,-9.76,14.64
0,-29.28,-29.28,14.64,14.64,-29.28,82.96,141.52,78.08,24.4,-4.88,19.52
-14.64,-9.76,4.88,14.64,-9.76,-4.88,87.84,117.12,58.56,14.64,0,24.4
-29.28,-9.76,19.52,19.52,-24.4,4.88,78.08,92.72,34.16,-4.88,-14.64,4.88
-39.04,-14.64,24.4,29.28,-34.16,4.88,63.44,53.68,4.88,-29.28,-29.28,-9.76
-43.92,-19.52,24.4,34.16,-34.16,0,53.68,29.28,-14.64,-39.04,-43.92,-19.52
-43.92,-19.52,24.4,34.16,-34.16,0,39.04,19.52,-29.28,-48.8,-48.8,-24.4
-63.44,-43.92,19.52,53.68,-43.92,-14.64,34.16,4.88,-43.92,-68.32,-68.32,-43.92
-63.44,-43.92,19.52,53.68,-43.92,-14.64,29.28,0,-53.68,-82.96,-78.08,-53.68
-39.04,-14.64,24.4,29.28,-34.16,4.88,24.4,0,-53.68,-82.96,-87.84,-58.56
-19.52,-4.88,14.64,14.64,-19.52,4.88,29.28,14.64,-43.92,-82.96,-78.08,-53.68
-9.76,-19.52,-9.76,14.64,0,-14.64,24.4,0,-58.56,-92.72,-92.72,-68.32
-19.52,-39.04,-19.52,29.28,0,-29.28,24.4,-9.76,-63.44,-92.72,-87.84,-68.32
-39.04,-24.4,14.64,34.16,-29.28,-4.88,34.16,-9.76,-58.56,-87.84,-82.96,-48.8
-48.8,-39.04,9.76,43.92,-29.28,-14.64,34.16,-14.64,-63.44,-92.72,-78.08,-48.8
-24.4,-14.64,9.76,19.52,-19.52,-4.88,29.28,-19.52,-68.32,-92.72,-78.08,-58.56
-29.28,-39.04,-9.76,34.16,-9.76,-24.4,19.52,-34.16,-78.08,-107.36,-87.84,-58.56
-24.4,-39.04,-14.64,34.16,-4.88,-29.28,4.88,-39.04,-87.84,-117.12,-102.48,-73.2
-24.4,-19.52,4.88,24.4,-14.64,-9.76,4.88,-34.16,-87.84,-112.24,-102.48,-73.2
9.76,9.76,0,-9.76,4.88,4.88,14.64,-19.52,-68.32,-97.6,-82.96,-58.56
0,-19.52,-19.52,9.76,9.76,-19.52,0,-24.4,-78.08,-107.36,-97.6,-68.32
-24.4,-53.68,-29.28,39.04,0,-43.92,9.76,-9.76,-63.44,-97.6,-82.96,-58.56
-29.28,-58.56,-29.28,43.92,0,-43.92,0,-24.4,-73.2,-102.48,-87.84,-73.2
-39.04,-53.68,-14.64,48.8,-14.64,-34.16,9.76,-24.4,-68.32,-102.48,-78.08,-63.44
-24.4,-43.92,-19.52,34.16,-4.88,-34.16,24.4,-19.52,-63.44,-87.84,-73.2,-48.8
19.52,0,-19.52,-9.76,19.52,-9.76,39.04,-4.88,-48.8,-73.2,-58.56,-39.04
14.64,0,-14.64,-4.88,14.64,-9.76,34.16,-14.64,-58.56,-78.08,-58.56,-39.04
-39.04,-29.28,9.76,34.16,-24.4,-9.76,29.28,-14.64,-63.44,-87.84,-63.44,-48.8
-39.04,-14.64,24.4,29.28,-34.16,4.88,4.88,-24.4,-73.2,-92.72,-73.2,-58.56
