I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
92.72,170.8,78.08,-131.76,4.88,122,-97.6,161.04,268.4,229.36,161.04,82.96
87.84,165.92,78.08,-126.88,4.88,122,-107.36,156.16,258.64,229.36,161.04,78.08
82.96,175.68,92.72,-126.88,-4.88,131.76,-122,151.28,258.64,229.36,170.8,82.96
87.84,185.44,97.6,-136.64,-4.88,141.52,-122,151.28,253.76,224.48,165.92,92.72
92.72,200.08,107.36,-146.4,-9.76,151.28,-122,151.28,263.52,224.48,170.8,97.6
97.6,200.08,102.48,-146.4,-4.88,151.28,-122,151.28,263.52,224.48,165.92,97.6
117.12,219.6,102.48,-165.92,4.88,161.04,-122,156.16,273.28,234.24,175.68,102.48
117.12,239.12,122,-175.68,-4.88,180.56,-126.88,146.4,268.4,234.24,175.68,107.36
107.36,234.24,126.88,-170.8,-9.76,180.56,-131.76,141.52,263.52,234.24,175.68,107.36
117.12,244,126.88,-180.56,-4.88,185.44,-126.88,146.4,258.64,239.12,175.68,107.36
126.88,244,117.12,-185.44,4.88,180.56,-122,156.16,263.52,248.88,190.32,112.24
117.12,224.48,107.36,-170.8,4.88,165.92,-122,151.28,258.64,244,190.32,117.12
112.24,229.36,117.12,-170.8,-4.88,170.8,-131.76,151.28,258.64,239.12,190.32,117.12
122,239.12,117.12,-180.56,0,175.68,-126.88,151.28,263.52,244,195.2,126.88
136.64,263.52,126.88,-200.08,4.88,195.2,-126.88,151.28,263.52,244,195.2,131.76
136.64,263.52,126.88,-200.08,4.88,195.2,-131.76,146.4,263.52,244,195.2,136.64
126.88,253.76,126.88,-190.32,0,190.32,-131.76,146.4,253.76,239.12,195.2,131.76
122,258.64,136.64,-190.32,-9.76,195.2,-131.76,141.52,244,239.12,195.2,131.76
122,253.76,131.76,-185.44,-4.88,190.32,-136.64,141.52,244,239.12,195.2,141.52
126.88,253.76,126.88,-190.32,0,190.32,-136.64,136.64,239.12,229.36,195.2,131.76
112.24,244,131.76,-175.68,-9.76,185.44,-131.76,136.64,239.12,229.36,190.32,131.76
117.12,229.36,112.24,-170.8,0,170.8,-131.76,141.52,244,234.24,190.32,126.88
122,229.36,107.36,-175.68,4.88,165.92,-126.88,141.52,248.88,234.24,190.32,131.76
97.6,214.72,117.12,-156.16,-9.76,165.92,-131.76,131.76,229.36,224.48,165.92,122
82.96,185.44,102.48,-131.76,-9.76,141.52,-136.64,122,214.72,214.72,161.04,102.48
82.96,180.56,97.6,-131.76,-9.76,136.64,-131.76,126.88,214.72,214.72,161.04,107.36
78.08,185.44,107.36,-131.76,-14.64,146.4,-126.88,126.88,214.72,214.72,165.92,107.36
97.6,200.08,102.48,-146.4,-4.88,151.28,-117.12,131.76,209.84,214.72,165.92,117.12
117.12,219.6,102.48,-165.92,4.88,161.04,-107.36,126.88,209.84,209.84,161.04,117.12
117.12,224.48,107.36,-170.8,4.88,165.92,-97.6,126.88,204.96,200.08,156.16,117.12
107.36,214.72,107.36,-161.04,0,161.04,-97.6,126.88,195.2,190.32,151.28,112.24
78.08,180.56,102.48,-126.88,-14.64,141.52,-102.48,112.24,185.44,180.56,136.64,92.72
68.32,161.04,92.72,-112.24,-14.64,126.88,-97.6,102.48,170.8,161.04,117.12,78.08
63.44,161.04,97.6,-112.24,-19.52,126.88,-97.6,97.6,156.16,156.16,107.36,78.08
48.8,136.64,87.84,-92.72,-19.52,112.24,-92.72,87.84,146.4,141.52,92.72,63.44
53.68,141.52,87.84,-97.6,-19.52,112.24,-78.08,92.72,141.52,136.64,97.6,63.44
73.2,165.92,92.72,-117.12,-9.76,126.88,-78.08,97.6,136.64,141.52,97.6,68.32
48.8,141.52,92.72,-92.72,-24.4,117.12,-78.08,82.96,117.12,122,78.08,53.68
53.68,161.04,107.36,-107.36,-29.28,131.76,-68.32,73.2,117.12,107.36,73.2,58.56
58.56,161.04,102.48,-107.36,-24.4,131.76,-58.56,63.44,107.36,87.84,58.56,43.92
58.56,151.28,92.72,-102.48,-19.52,122,-48.8,63.44,97.6,78.08,48.8,39.04
43.92,156.16,112.24,-97.6,-34.16,131.76,-43.92,53.68,78.08,63.44,39.04,39.04
39.04,141.52,102.48,-87.84,-34.16,122,-43.92,43.92,63.44,48.8,24.4,34.16
39.04,136.64,97.6,-87.84,-29.28,117.12,-43.92,43.92,58.56,39.04,19.52,29.28
29.28,126.88,97.6,-78.08,-34.16,112.24,-39.04,34.16,48.8,29.28,4.88,19.52
29.28,102.48,73.2,-63.44,-24.4,87.84,-48.8,29.28,39.04,19.52,-4.88,4.88
29.28,102.48,73.2,-63.44,-24.4,87.84,-29.28,29.28,39.04,14.64,0,4.88
29.28,92.72,63.44,-58.56,-19.52,78.08,-24.4,29.28,43.92,0,-14.64,-4.88
19.52,92.72,73.2,-53.68,-29.28,82.96,-24.4,24.4,39.04,0,-24.4,-9.76
4.88,97.6,92.72,-48.8,-43.92,92.72,-29.28,9.76,19.52,-14.64,-34.16,-19.52
0,78.08,78.08,-39.04,-39.04,78.08,-19.52,4.88,14.64,-19.52,-39.04,-24.4
4.88,87.84,82.96,-43.92,-39.04,82.96,-24.4,4.88,4.88,-24.4,-39.04,-19.52
0,102.48,102.48,-48.8,-53.68,102.48,-29.28,-9.76,-9.76,-43.92,-53.68,-29.28
-9.76,87.84,97.6,-39.04,-53.68,92.72,-34.16,-14.64,-14.64,-43.92,-63.44,-34.16
-4.88,87.84,92.72,-39.04,-48.8,87.84,-29.28,-14.64,-14.64,-48.8,-68.32,-34.16
-24.4,58.56,82.96,-14.64,-53.68,68.32,-39.04,-24.4,-19.52,-63.44,-82.96,-48.8
-24.4,43.92,68.32,-9.76,-48.8,53.68,-34.16,-19.52,-19.52,-63.44,-82.96,-48.8
-19.52,53.68,73.2,-14.64,-48.8,63.44,-19.52,-19.52,-19.52,-63.44,-78.08,-48.8
-14.64,53.68,68.32,-19.52,-43.92,58.56,-14.64,-9.76,-14.64,-58.56,-73.2,-48.8
4.88,58.56,53.68,-29.28,-24.4,53.68,-9.76,-4.88,-14.64,-53.68,-78.08,-58.56
-9.76,48.8,58.56,-19.52,-34.16,53.68,-9.76,-14.64,-24.4,-58.56,-78.08,-53.68
-19.52,43.92,63.44,-9.76,-43.92,53.68,0,-14.64,-24.4,-58.56,-78.08,-53.68
9.76,73.2,63.44,-39.04,-29.28,68.32,9.76,-4.88,-9.76,-48.8,-63.44,-39.04
19.52,82.96,63.44,-48.8,-24.4,73.2,4.88,-4.88,-4.88,-63.44,-63.44,-39.04
19.52,73.2,53.68,-43.92,-19.52,63.44,9.76,-4.88,-9.76,-63.44,-73.2,-48.8
-4.88,58.56,63.44,-24.4,-34.16,58.56,4.88,-9.76,-14.64,-73.2,-82.96,-53.68
-34.16,9.76,43.92,14.64,-39.04,24.4,0,-29.28,-29.28,-87.84,-97.6,-68.32
-29.28,9.76,39.04,9.76,-34.16,24.4,0,-24.4,-34.16,-82.96,-97.6,-68.32
-19.52,19.52,39.04,0,-29.28,29.28,9.76,-14.64,-29.28,-78.08,-87.84,-63.44
-19.52,9.76,29.28,4.88,-24.4,19.52,4.88,-14.64,-29.28,-78.08,-87.84,-68.32
-24.4,9.76,34.16,9.76,-29.28,19.52,4.88,-9.76,-24.4,-73.2,-87.84,-63.44
-19.52,24.4,43.92,0,-34.16,34.16,0,-19.52,-29.28,-82.96,-92.72,-73.2
0,48.8,48.8,-24.4,-24.4,48.8,4.88,-9.76,-19.52,-73.2,-92.72,-68.32
-14.64,48.8,63.44,-14.64,-39.04,53.68,0,-19.52,-24.4,-82.96,-102.48,-68.32
-19.52,34.16,53.68,-4.88,-39.04,43.92,4.88,-24.4,-24.4,-87.84,-107.36,-73.2
-9.76,39.04,48.8,-14.64,-29.28,43.92,9.76,-19.52,-24.4,-82.96,-107.36,-68.32
-29.28,43.92,73.2,-4.88,-53.68,58.56,4.88,-29.28,-39.04,-92.72,-112.24,-63.44
-29.28,39.04,68.32,-4.88,-48.8,53.68,0,-29.28,-43.92,-102.48,-117.12,-73.2
-24.4,43.92,68.32,-9.76,-48.8,53.68,0,-24.4,-39.04,-107.36,-117.12,-73.2
-24.4,29.28,53.68,0,-39.04,39.04,0,-24.4,-39.04,-107.36,-117.12,-78.08
-19.52,29.28,48.8,-4.88,-34.16,39.04,4.88,-19.52,-24.4,-102.48,-122,-82.96
-9.76,39.04,48.8,-14.64,-29.28,43.92,9.76,-9.76,-19.52,-102.48,-117.12,-78.08
-14.64,34.16,48.8,-9.76,-34.16,39.04,4.88,-14.64,-24.4,-97.6,-117.12,-78.08
-14.64,34.16,48.8,-9.76,-34.16,39.04,9.76,-14.64,-29.28,-102.48,-117.12,-73.2
-19.52,29.28,48.8,-4.88,-34.16,39.04,4.88,-19.52,-39.04,-107.36,-117.12,-73.2
-19.52,29.28,48.8,-4.88,-34.16,39.04,4.88,-14.64,-39.04,-102.48,-112.24,-68.32
-14.64,43.92,58.56,-14.64,-39.04,48.8,9.76,-14.64,-34.16,-107.36,-117.12,-63.44
-14.64,39.04,53.68,-9.76,-34.16,43.92,9.76,-9.76,-34.16,-102.48,-112.24,-63.44
-9.76,39.04,48.8,-14.64,-29.28,43.92,14.64,-9.76,-24.4,-102.48,-117.12,-58.56
-9.76,34.16,43.92,-9.76,-29.28,39.04,14.64,-9.76,-14.64,-102.48,-117.12,-63.44
-24.4,4.88,29.28,9.76,-29.28,14.64,14.64,-14.64,-19.52,-102.48,-122,-73.2
-24.4,4.88,29.28,9.76,-29.28,14.64,9.76,-14.64,-24.4,-112.24,-122,-73.2
-24.4,4.88,29.28,9.76,-29.28,14.64,4.88,-14.64,-29.28,-107.36,-126.88,-78.08
-34.16,-9.76,24.4,24.4,-29.28,4.88,9.76,-9.76,-24.4,-97.6,-122,-78.08
-19.52,4.88,24.4,9.76,-24.4,14.64,19.52,0,-19.52,-97.6,-112.24,-73.2
-4.88,19.52,24.4,-4.88,-14.64,19.52,24.4,4.88,-9.76,-92.72,-107.36,-63.44
-24.4,4.88,29.28,9.76,-29.28,14.64,9.76,-4.88,-14.64,-107.36,-117.12,-63.44
-19.52,9.76,29.28,4.88,-24.4,19.52,9.76,-9.76,-14.64,-117.12,-122,-68.32
-9.76,14.64,24.4,0,-19.52,19.52,14.64,-4.88,-9.76,-102.48,-117.12,-68.32
-9.76,24.4,34.16,-4.88,-24.4,29.28,14.64,-4.88,-4.88,-102.48,-112.24,-73.2
-19.52,0,19.52,9.76,-19.52,9.76,4.88,-4.88,-9.76,-97.6,-117.12,-82.96
-19.52,-4.88,14.64,14.64,-19.52,4.88,9.76,-4.88,-9.76,-92.72,-112.24,-82.96
-4.88,14.64,19.52,-4.88,-14.64,14.64,14.64,0,-9.76,-92.72,-102.48,-78.08
-4.88,4.88,9.76,0,-9.76,4.88,19.52,14.64,0,-82.96,-97.6,-73.2
-9.76,-9.76,0,9.76,-4.88,-4.88,14.64,4.88,0,-92.72,-102.48,-78.08
-24.4,-24.4,0,24.4,-14.64,-14.64,9.76,0,-4.88,-102.48,-117.12,-82.96
-24.4,-24.4,0,24.4,-14.64,-14.64,9.76,-4.88,0,-102.48,-122,-82.96
-9.76,-4.88,4.88,9.76,-9.76,0,14.64,0,0,-97.6,-112.24,-78.08
-14.64,4.88,19.52,4.88,-19.52,9.76,9.76,-4.88,-4.88,-102.48,-112.24,-78.08
-4.88,9.76,14.64,0,-9.76,9.76,14.64,0,-9.76,-92.72,-107.36,-78.08
19.52,43.92,24.4,-29.28,-4.88,34.16,19.52,0,-9.76,-87.84,-102.48,-68.32
14.64,48.8,34.16,-29.28,-9.76,39.04,14.64,4.88,-4.88,-82.96,-97.6,-63.44
9.76,39.04,29.28,-24.4,-9.76,34.16,4.88,-4.88,-9.76,-82.96,-97.6,-68.32
0,29.28,29.28,-14.64,-14.64,29.28,4.88,-9.76,-9.76,-87.84,-97.6,-68.32
-4.88,9.76,14.64,0,-9.76,9.76,4.88,-9.76,0,-82.96,-102.48,-78.08
-4.88,4.88,9.76,0,-9.76,4.88,14.64,-4.88,4.88,-73.2,-92.72,-73.2
-9.76,-4.88,4.88,9.76,-9.76,0,14.64,0,9.76,-73.2,-92.72,-78.08
0,0,0,0,0,0,14.64,0,4.88,-78.08,-92.72,-73.2
4.88,29.28,24.4,-14.64,-9.76,24.4,9.76,-4.88,-9.76,-82.96,-92.72,-68.32
14.64,39.04,24.4,-24.4,-4.88,29.28,14.64,0,0,-73.2,-87.84,-58.56
19.52,48.8,29.28,-34.16,-4.88,39.04,14.64,-4.88,4.88,-73.2,-82.96,-53.68
24.4,63.44,39.04,-43.92,-9.76,48.8,9.76,-4.88,0,-78.08,-78.08,-48.8
24.4,58.56,34.16,-39.04,-4.88,43.92,9.76,-4.88,4.88,-78.08,-78.08,-53.68
19.52,48.8,29.28,-34.16,-4.88,39.04,9.76,-14.64,0,-82.96,-87.84,-63.44
-4.88,19.52,24.4,-4.88,-14.64,19.52,4.88,-9.76,-9.76,-82.96,-92.72,-68.32
-4.88,4.88,9.76,0,-9.76,4.88,4.88,-9.76,-4.88,-73.2,-92.72,-68.32
0,9.76,9.76,-4.88,-4.88,9.76,4.88,-9.76,-9.76,-73.2,-87.84,-68.32
4.88,0,-4.88,0,4.88,-4.88,9.76,0,-4.88,-63.44,-78.08,-68.32
9.76,0,-9.76,-4.88,9.76,-4.88,9.76,0,0,-53.68,-68.32,-63.44
9.76,9.76,0,-9.76,4.88,4.88,9.76,-4.88,0,-63.44,-68.32,-63.44
9.76,9.76,0,-9.76,4.88,4.88,9.76,-9.76,0,-68.32,-73.2,-68.32
19.52,34.16,14.64,-24.4,0,24.4,9.76,-9.76,0,-63.44,-73.2,-58.56
24.4,39.04,14.64,-29.28,4.88,24.4,14.64,-4.88,0,-68.32,-73.2,-58.56
14.64,29.28,14.64,-19.52,0,19.52,14.64,-4.88,0,-53.68,-63.44,-53.68
14.64,34.16,19.52,-24.4,-4.88,24.4,9.76,-14.64,-4.88,-53.68,-63.44,-58.56
24.4,24.4,0,-24.4,9.76,9.76,19.52,-4.88,4.88,-48.8,-53.68,-53.68
4.88,14.64,9.76,-9.76,-4.88,9.76,9.76,-9.76,-4.88,-53.68,-63.44,-58.56
-14.64,-4.88,9.76,9.76,-14.64,0,4.88,-19.52,-14.64,-63.44,-68.32,-63.44
-19.52,-24.4,-4.88,24.4,-9.76,-14.64,4.88,-14.64,-9.76,-63.44,-68.32,-73.2
-14.64,-24.4,-9.76,19.52,-4.88,-19.52,4.88,-14.64,-4.88,-63.44,-68.32,-73.2
0,-14.64,-14.64,9.76,4.88,-14.64,4.88,-9.76,-4.88,-58.56,-68.32,-68.32
9.76,4.88,-4.88,-4.88,4.88,0,9.76,-4.88,0,-53.68,-63.44,-58.56
14.64,24.4,9.76,-19.52,0,14.64,9.76,-4.88,-4.88,-53.68,-68.32,-58.56
