I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-4.88,24.4,29.28,-9.76,-19.52,24.4,-34.16,122,73.2,-19.52,4.88,19.52
14.64,43.92,29.28,-29.28,-9.76,34.16,-39.04,122,73.2,-19.52,9.76,19.52
0,34.16,34.16,-14.64,-19.52,34.16,-34.16,131.76,78.08,-19.52,9.76,24.4
14.64,53.68,39.04,-34.16,-14.64,43.92,-29.28,141.52,87.84,-14.64,19.52,34.16
24.4,68.32,43.92,-43.92,-9.76,53.68,-24.4,156.16,97.6,0,29.28,43.92
29.28,78.08,48.8,-53.68,-9.76,63.44,-24.4,156.16,107.36,4.88,29.28,43.92
29.28,78.08,48.8,-53.68,-9.76,63.44,-24.4,156.16,107.36,4.88,29.28,43.92
19.52,68.32,48.8,-43.92,-14.64,58.56,-29.28,156.16,102.48,0,24.4,48.8
14.64,63.44,48.8,-39.04,-19.52,53.68,-29.28,151.28,102.48,4.88,29.28,48.8
29.28,78.08,48.8,-53.68,-9.76,63.44,-29.28,151.28,112.24,9.76,39.04,53.68
24.4,73.2,48.8,-48.8,-14.64,58.56,-29.28,146.4,107.36,4.88,39.04,58.56
14.64,63.44,48.8,-39.04,-19.52,53.68,-39.04,141.52,102.48,-4.88,34.16,43.92
29.28,82.96,53.68,-53.68,-14.64,68.32,-24.4,161.04,117.12,9.76,48.8,58.56
34.16,92.72,58.56,-63.44,-14.64,73.2,-24.4,170.8,122,14.64,53.68,63.44
34.16,92.72,58.56,-63.44,-14.64,73.2,-19.52,180.56,126.88,19.52,53.68,68.32
29.28,92.72,63.44,-58.56,-19.52,78.08,-14.64,185.44,136.64,24.4,58.56,73.2
24.4,87.84,63.44,-53.68,-19.52,73.2,-19.52,180.56,126.88,24.4,58.56,78.08
29.28,92.72,63.44,-58.56,-19.52,78.08,-34.16,175.68,126.88,19.52,63.44,87.84
24.4,107.36,82.96,-63.44,-29.28,92.72,-24.4,185.44,136.64,34.16,73.2,102.48
24.4,122,97.6,-73.2,-39.04,107.36,-24.4,190.32,141.52,34.16,78.08,107.36
19.52,117.12,97.6,-68.32,-39.04,107.36,-24.4,185.44,136.64,34.16,82.96,117.12
4.88,112.24,107.36,-58.56,-53.68,107.36,-34.16,175.68,131.76,29.28,78.08,107.36
24.4,112.24,87.84,-68.32,-34.16,97.6,-39.04,175.68,136.64,34.16,87.84,107.36
24.4,112.24,87.84,-68.32,-34.16,97.6,-39.04,185.44,146.4,39.04,87.84,112.24
34.16,131.76,97.6,-82.96,-34.16,112.24,-34.16,190.32,156.16,53.68,102.48,117.12
29.28,136.64,107.36,-82.96,-39.04,122,-34.16,200.08,161.04,58.56,107.36,131.76
29.28,117.12,87.84,-73.2,-29.28,102.48,-43.92,185.44,151.28,53.68,102.48,122
43.92,141.52,97.6,-92.72,-29.28,117.12,-29.28,195.2,161.04,63.44,122,141.52
53.68,161.04,107.36,-107.36,-29.28,131.76,-19.52,200.08,175.68,73.2,136.64,151.28
