I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
19.52,-4.88,-24.4,-4.88,19.52,-14.64,-14.64,53.68,39.04,34.16,-29.28,-63.44
9.76,-14.64,-24.4,4.88,14.64,-19.52,4.88,63.44,48.8,39.04,-24.4,-63.44
43.92,24.4,-19.52,-34.16,29.28,0,14.64,73.2,53.68,43.92,-19.52,-63.44
9.76,-9.76,-19.52,0,14.64,-14.64,0,43.92,29.28,24.4,-39.04,-82.96
-14.64,-19.52,-4.88,19.52,-4.88,-14.64,4.88,29.28,19.52,24.4,-43.92,-87.84
14.64,-4.88,-19.52,-4.88,14.64,-14.64,9.76,43.92,29.28,34.16,-29.28,-73.2
-4.88,-34.16,-29.28,19.52,9.76,-34.16,-9.76,24.4,9.76,19.52,-53.68,-87.84
-48.8,-58.56,-9.76,53.68,-19.52,-34.16,-24.4,9.76,-9.76,4.88,-63.44,-107.36
-19.52,-29.28,-9.76,24.4,-4.88,-19.52,-9.76,19.52,0,19.52,-63.44,-97.6
-9.76,-14.64,-4.88,14.64,-4.88,-9.76,-4.88,19.52,4.88,19.52,-63.44,-97.6
-14.64,-14.64,0,14.64,-9.76,-9.76,-14.64,19.52,0,9.76,-68.32,-102.48
-34.16,-39.04,-4.88,39.04,-14.64,-24.4,-9.76,19.52,0,4.88,-68.32,-102.48
-19.52,-14.64,4.88,19.52,-14.64,-4.88,4.88,29.28,9.76,14.64,-58.56,-92.72
4.88,-9.76,-14.64,4.88,9.76,-14.64,9.76,34.16,24.4,19.52,-53.68,-97.6
-24.4,-24.4,0,24.4,-14.64,-14.64,14.64,29.28,19.52,19.52,-53.68,-97.6
-48.8,-48.8,0,48.8,-24.4,-24.4,14.64,34.16,24.4,29.28,-58.56,-97.6
-63.44,-68.32,-4.88,68.32,-29.28,-39.04,9.76,24.4,14.64,19.52,-63.44,-102.48
-73.2,-73.2,0,73.2,-39.04,-39.04,9.76,19.52,4.88,14.64,-73.2,-107.36
-82.96,-78.08,4.88,82.96,-43.92,-39.04,9.76,19.52,0,14.64,-78.08,-112.24
-58.56,-63.44,-4.88,63.44,-29.28,-34.16,19.52,19.52,4.88,19.52,-73.2,-112.24
0,-14.64,-14.64,9.76,4.88,-14.64,34.16,24.4,9.76,24.4,-68.32,-112.24
39.04,9.76,-29.28,-24.4,34.16,-9.76,34.16,29.28,14.64,19.52,-63.44,-102.48
-4.88,-4.88,0,4.88,-4.88,-4.88,39.04,34.16,14.64,19.52,-63.44,-102.48
-43.92,-48.8,-4.88,48.8,-19.52,-29.28,24.4,24.4,9.76,4.88,-68.32,-107.36
