I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-4.88,-34.16,-29.28,19.52,9.76,-34.16,82.96,34.16,68.32,-126.88,-29.28,4.88
-4.88,-29.28,-24.4,19.52,9.76,-29.28,82.96,34.16,68.32,-126.88,-29.28,4.88
-4.88,-19.52,-14.64,14.64,4.88,-19.52,87.84,34.16,68.32,-122,-24.4,4.88
-4.88,-19.52,-14.64,14.64,4.88,-19.52,87.84,39.04,68.32,-117.12,-24.4,9.76
4.88,-24.4,-29.28,9.76,14.64,-29.28,73.2,34.16,63.44,-122,-34.16,0
4.88,-24.4,-29.28,9.76,14.64,-29.28,53.68,29.28,58.56,-126.88,-34.16,0
4.88,-24.4,-29.28,9.76,14.64,-29.28,39.04,19.52,53.68,-126.88,-34.16,0
4.88,-24.4,-29.28,9.76,14.64,-29.28,4.88,9.76,48.8,-131.76,-34.16,0
-4.88,-19.52,-14.64,14.64,4.88,-19.52,9.76,24.4,58.56,-131.76,-34.16,0
-4.88,-19.52,-14.64,14.64,4.88,-19.52,0,29.28,58.56,-131.76,-29.28,4.88
0,-19.52,-19.52,9.76,9.76,-19.52,4.88,34.16,58.56,-131.76,-29.28,4.88
0,-19.52,-19.52,9.76,9.76,-19.52,0,34.16,58.56,-131.76,-29.28,4.88
-4.88,-14.64,-9.76,9.76,0,-14.64,4.88,53.68,73.2,-126.88,-19.52,14.64
-4.88,-14.64,-9.76,9.76,0,-14.64,4.88,63.44,78.08,-122,-24.4,9.76
0,-14.64,-14.64,9.76,4.88,-14.64,0,73.2,82.96,-117.12,-24.4,9.76
0,-4.88,-4.88,4.88,0,-4.88,4.88,87.84,87.84,-112.24,-24.4,9.76
4.88,-19.52,-24.4,9.76,14.64,-24.4,14.64,92.72,97.6,-107.36,-14.64,9.76
4.88,-29.28,-34.16,14.64,19.52,-34.16,14.64,107.36,97.6,-107.36,-14.64,4.88
4.88,-48.8,-53.68,24.4,29.28,-53.68,9.76,112.24,97.6,-107.36,-14.64,4.88
4.88,-63.44,-68.32,29.28,34.16,-68.32,9.76,117.12,102.48,-107.36,-14.64,4.88
0,-73.2,-73.2,39.04,34.16,-73.2,-9.76,126.88,102.48,-117.12,-14.64,-4.88
0,-73.2,-73.2,39.04,34.16,-73.2,-14.64,126.88,92.72,-122,-14.64,-4.88
0,-87.84,-87.84,43.92,43.92,-87.84,-19.52,126.88,92.72,-126.88,-19.52,-4.88
0,-87.84,-87.84,43.92,43.92,-87.84,-19.52,122,87.84,-126.88,-24.4,-9.76
14.64,-87.84,-102.48,39.04,58.56,-97.6,-29.28,122,73.2,-126.88,-24.4,-4.88
14.64,-82.96,-97.6,34.16,53.68,-92.72,-34.16,122,73.2,-122,-24.4,-4.88
14.64,-82.96,-97.6,34.16,53.68,-92.72,-34.16,122,73.2,-117.12,-24.4,-4.88
14.64,-78.08,-92.72,34.16,53.68,-87.84,-43.92,112.24,68.32,-117.12,-29.28,-4.88
14.64,-87.84,-102.48,39.04,58.56,-97.6,-43.92,112.24,73.2,-107.36,-19.52,0
9.76,-87.84,-97.6,39.04,53.68,-92.72,-43.92,107.36,68.32,-107.36,-19.52,0
9.76,-87.84,-97.6,39.04,53.68,-92.72,-39.04,102.48,63.44,-112.24,-24.4,0
9.76,-87.84,-97.6,39.04,53.68,-92.72,-34.16,102.48,63.44,-112.24,-24.4,0
0,-102.48,-102.48,53.68,48.8,-102.48,-34.16,112.24,73.2,-117.12,-14.64,0
9.76,-102.48,-112.24,48.8,58.56,-107.36,-29.28,122,73.2,-131.76,-24.4,-14.64
14.64,-107.36,-122,48.8,68.32,-117.12,-14.64,151.28,92.72,-131.76,-29.28,-19.52
14.64,-146.4,-161.04,68.32,87.84,-156.16,14.64,214.72,141.52,-117.12,-29.28,-24.4
19.52,-175.68,-195.2,78.08,107.36,-185.44,39.04,287.92,190.32,-112.24,-34.16,-43.92
29.28,-185.44,-214.72,78.08,122,-200.08,53.68,356.24,248.88,-107.36,-43.92,-58.56
19.52,-195.2,-214.72,87.84,117.12,-204.96,97.6,448.96,322.08,-78.08,-34.16,-48.8
29.28,-190.32,-219.6,82.96,122,-204.96,141.52,556.32,429.44,-24.4,-4.88,-34.16
73.2,-117.12,-190.32,24.4,131.76,-156.16,170.8,688.08,551.44,48.8,43.92,-9.76
112.24,-53.68,-165.92,-29.28,136.64,-112.24,185.44,844.24,722.24,175.68,131.76,39.04
126.88,4.88,-122,-63.44,122,-58.56,219.6,1015.04,946.72,346.48,253.76,136.64
165.92,151.28,-14.64,-156.16,87.84,68.32,204.96,1088.24,1141.92,536.8,424.56,263.52
190.32,331.84,141.52,-258.64,24.4,234.24,141.52,971.12,1259.04,732,610,429.44
200.08,478.24,278.16,-336.72,-39.04,375.76,68.32,727.12,1278.56,907.68,790.56,595.36
219.6,649.04,429.44,-434.32,-107.36,536.8,-39.04,400.16,1180.96,1019.92,922.32,722.24
258.64,854,595.36,-556.32,-170.8,722.24,-214.72,9.76,980.88,1098,1044.32,863.76
292.8,1034.56,741.76,-663.68,-224.48,888.16,-361.12,-234.24,902.8,1239.52,1229.76,1044.32
307.44,1180.96,873.52,-741.76,-283.04,1024.8,-434.32,-351.36,912.56,1395.68,1410.32,1229.76
326.96,1361.52,1034.56,-844.24,-356.24,1195.6,-566.08,-566.08,810.08,1483.52,1546.96,1371.28
317.2,1503.04,1185.84,-907.68,-434.32,1342,-746.64,-932.08,502.64,1429.84,1586,1473.76
214.72,1561.6,1346.88,-888.16,-566.08,1454.24,-897.92,-1415.2,-39.04,1166.32,1488.4,1493.28
102.48,1527.44,1424.96,-814.96,-663.68,1473.76,-1044.32,-1922.72,-702.72,707.6,1210.24,1381.04
48.8,1390.8,1342,-717.36,-649.04,1366.4,-1137.04,-2210.64,-1215.12,253.76,902.8,1210.24
0,1185.84,1185.84,-590.48,-595.36,1185.84,-1185.84,-2259.44,-1498.16,-68.32,673.44,1063.84
-29.28,985.76,1015.04,-478.24,-522.16,1000.4,-1268.8,-2259.44,-1664.08,-312.32,453.84,902.8
-39.04,727.12,766.16,-341.6,-405.04,746.64,-1249.28,-2108.16,-1664.08,-522.16,195.2,644.16
-58.56,395.28,453.84,-165.92,-258.64,424.56,-1034.56,-1727.52,-1454.24,-653.92,-48.8,361.12
-87.84,185.44,273.28,-48.8,-180.56,229.36,-834.48,-1366.4,-1180.96,-668.56,-175.68,170.8
-78.08,136.64,214.72,-29.28,-146.4,175.68,-761.28,-1137.04,-980.88,-614.88,-204.96,92.72
-68.32,97.6,165.92,-14.64,-117.12,131.76,-668.56,-912.56,-785.68,-536.8,-195.2,58.56
-68.32,34.16,102.48,19.52,-87.84,68.32,-512.4,-668.56,-585.6,-458.72,-175.68,29.28
-63.44,14.64,78.08,24.4,-73.2,43.92,-375.76,-488,-453.84,-395.28,-151.28,9.76
-48.8,14.64,63.44,19.52,-58.56,39.04,-302.56,-390.4,-366,-361.12,-131.76,0
-48.8,-34.16,14.64,43.92,-34.16,-9.76,-219.6,-287.92,-287.92,-326.96,-117.12,-4.88
-39.04,-48.8,-9.76,43.92,-14.64,-29.28,-151.28,-204.96,-224.48,-297.68,-107.36,-9.76
-9.76,-48.8,-39.04,29.28,14.64,-43.92,-107.36,-136.64,-175.68,-283.04,-107.36,-34.16
-19.52,-87.84,-68.32,53.68,24.4,-78.08,-68.32,-73.2,-131.76,-273.28,-107.36,-39.04
-29.28,-126.88,-97.6,78.08,34.16,-112.24,-48.8,-34.16,-117.12,-263.52,-107.36,-43.92
-19.52,-112.24,-92.72,68.32,34.16,-102.48,-53.68,-39.04,-117.12,-273.28,-122,-63.44
-19.52,-131.76,-112.24,78.08,43.92,-122,-48.8,-29.28,-117.12,-273.28,-131.76,-73.2
-48.8,-180.56,-131.76,117.12,39.04,-156.16,-24.4,-4.88,-97.6,-263.52,-131.76,-78.08
-48.8,-180.56,-131.76,117.12,39.04,-156.16,-19.52,-9.76,-97.6,-273.28,-131.76,-82.96
-43.92,-175.68,-131.76,112.24,43.92,-156.16,-19.52,-4.88,-97.6,-273.28,-136.64,-82.96
-34.16,-161.04,-126.88,97.6,43.92,-146.4,-24.4,4.88,-92.72,-278.16,-136.64,-82.96
-29.28,-146.4,-117.12,87.84,43.92,-131.76,-24.4,9.76,-92.72,-278.16,-136.64,-82.96
-24.4,-136.64,-112.24,82.96,43.92,-126.88,-29.28,14.64,-102.48,-283.04,-136.64,-92.72
-24.4,-136.64,-112.24,82.96,43.92,-126.88,-29.28,14.64,-97.6,-283.04,-136.64,-87.84
-24.4,-146.4,-122,87.84,48.8,-136.64,-19.52,14.64,-92.72,-283.04,-136.64,-87.84
-24.4,-151.28,-126.88,87.84,48.8,-141.52,-19.52,19.52,-82.96,-283.04,-141.52,-92.72
-29.28,-141.52,-112.24,87.84,39.04,-126.88,-9.76,19.52,-78.08,-283.04,-141.52,-92.72
-29.28,-146.4,-117.12,87.84,43.92,-131.76,-9.76,19.52,-78.08,-283.04,-136.64,-92.72
-29.28,-146.4,-117.12,87.84,43.92,-131.76,-4.88,24.4,-78.08,-283.04,-136.64,-92.72
-29.28,-141.52,-112.24,87.84,39.04,-126.88,-4.88,24.4,-78.08,-283.04,-141.52,-92.72
-29.28,-141.52,-112.24,87.84,39.04,-126.88,-4.88,14.64,-82.96,-283.04,-141.52,-97.6
-34.16,-131.76,-97.6,82.96,29.28,-117.12,-4.88,14.64,-82.96,-283.04,-146.4,-97.6
-34.16,-126.88,-92.72,82.96,29.28,-112.24,-4.88,14.64,-87.84,-283.04,-151.28,-97.6
-34.16,-126.88,-92.72,82.96,29.28,-112.24,-4.88,14.64,-87.84,-283.04,-151.28,-97.6
-34.16,-141.52,-107.36,87.84,34.16,-126.88,0,9.76,-87.84,-278.16,-141.52,-87.84
-34.16,-156.16,-122,97.6,43.92,-141.52,4.88,19.52,-82.96,-273.28,-141.52,-92.72
-34.16,-161.04,-126.88,97.6,43.92,-146.4,9.76,19.52,-78.08,-268.4,-141.52,-92.72
-34.16,-165.92,-131.76,102.48,48.8,-151.28,14.64,19.52,-78.08,-263.52,-141.52,-92.72
-29.28,-170.8,-141.52,102.48,53.68,-156.16,24.4,14.64,-73.2,-253.76,-136.64,-107.36
-24.4,-170.8,-146.4,97.6,58.56,-161.04,24.4,19.52,-73.2,-248.88,-146.4,-112.24
-19.52,-170.8,-151.28,97.6,63.44,-161.04,24.4,19.52,-68.32,-244,-146.4,-112.24
-14.64,-170.8,-156.16,92.72,68.32,-165.92,39.04,29.28,-68.32,-244,-151.28,-117.12
-24.4,-185.44,-161.04,107.36,68.32,-175.68,43.92,29.28,-78.08,-234.24,-161.04,-131.76
-19.52,-185.44,-165.92,102.48,73.2,-175.68,48.8,34.16,-68.32,-234.24,-161.04,-131.76
-19.52,-190.32,-170.8,107.36,73.2,-180.56,68.32,43.92,-58.56,-229.36,-161.04,-131.76
-19.52,-209.84,-190.32,117.12,82.96,-200.08,87.84,48.8,-43.92,-224.48,-161.04,-131.76
-24.4,-209.84,-185.44,117.12,78.08,-200.08,107.36,48.8,-39.04,-229.36,-151.28,-122
-29.28,-219.6,-190.32,126.88,78.08,-204.96,122,63.44,-29.28,-219.6,-151.28,-122
-34.16,-219.6,-185.44,126.88,73.2,-204.96,136.64,78.08,-19.52,-209.84,-146.4,-126.88
-39.04,-214.72,-175.68,126.88,68.32,-195.2,141.52,87.84,-9.76,-209.84,-141.52,-126.88
-39.04,-204.96,-165.92,122,63.44,-185.44,161.04,107.36,9.76,-200.08,-141.52,-126.88
-39.04,-195.2,-156.16,117.12,58.56,-175.68,175.68,117.12,24.4,-190.32,-141.52,-131.76
-39.04,-175.68,-136.64,107.36,48.8,-156.16,185.44,122,29.28,-185.44,-136.64,-131.76
-34.16,-170.8,-136.64,102.48,48.8,-156.16,185.44,126.88,34.16,-180.56,-136.64,-126.88
-24.4,-170.8,-146.4,97.6,58.56,-161.04,180.56,136.64,34.16,-175.68,-122,-126.88
-19.52,-170.8,-151.28,97.6,63.44,-161.04,185.44,136.64,39.04,-175.68,-122,-126.88
-19.52,-170.8,-151.28,97.6,63.44,-161.04,185.44,141.52,39.04,-175.68,-117.12,-126.88
-19.52,-175.68,-156.16,97.6,68.32,-165.92,185.44,141.52,53.68,-170.8,-112.24,-126.88
-24.4,-180.56,-156.16,102.48,63.44,-170.8,165.92,141.52,58.56,-170.8,-122,-126.88
-24.4,-170.8,-146.4,97.6,58.56,-161.04,156.16,136.64,58.56,-170.8,-122,-126.88
-19.52,-175.68,-156.16,97.6,68.32,-165.92,141.52,131.76,58.56,-170.8,-122,-126.88
-14.64,-175.68,-161.04,97.6,73.2,-170.8,126.88,131.76,63.44,-165.92,-122,-126.88
-4.88,-170.8,-165.92,87.84,78.08,-170.8,122,141.52,73.2,-156.16,-122,-126.88
-4.88,-165.92,-161.04,87.84,78.08,-165.92,117.12,156.16,87.84,-151.28,-122,-122
-4.88,-161.04,-156.16,82.96,73.2,-161.04,117.12,165.92,107.36,-151.28,-117.12,-122
4.88,-161.04,-165.92,78.08,82.96,-165.92,117.12,175.68,117.12,-146.4,-112.24,-122
-4.88,-170.8,-165.92,87.84,78.08,-170.8,131.76,200.08,131.76,-126.88,-97.6,-112.24
0,-175.68,-175.68,87.84,87.84,-175.68,136.64,229.36,151.28,-117.12,-92.72,-112.24
0,-190.32,-190.32,97.6,92.72,-190.32,141.52,248.88,165.92,-107.36,-82.96,-112.24
4.88,-195.2,-200.08,97.6,102.48,-200.08,146.4,278.16,175.68,-97.6,-82.96,-112.24
14.64,-200.08,-214.72,92.72,112.24,-209.84,136.64,273.28,180.56,-107.36,-92.72,-122
14.64,-200.08,-214.72,92.72,112.24,-209.84,136.64,278.16,185.44,-97.6,-87.84,-122
19.52,-200.08,-219.6,92.72,117.12,-209.84,136.64,283.04,180.56,-97.6,-87.84,-122
19.52,-204.96,-224.48,92.72,122,-214.72,136.64,278.16,180.56,-97.6,-87.84,-122
19.52,-209.84,-229.36,97.6,122,-219.6,126.88,287.92,195.2,-92.72,-73.2,-107.36
19.52,-219.6,-239.12,102.48,126.88,-229.36,122,292.8,200.08,-78.08,-68.32,-107.36
24.4,-219.6,-244,97.6,131.76,-234.24,112.24,297.68,209.84,-78.08,-63.44,-107.36
24.4,-229.36,-253.76,102.48,136.64,-244,112.24,302.56,209.84,-78.08,-58.56,-97.6
