I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
43.92,48.8,4.88,-43.92,19.52,24.4,-4.88,29.28,97.6,34.16,58.56,53.68
43.92,43.92,0,-43.92,19.52,19.52,-9.76,24.4,97.6,39.04,58.56,58.56
43.92,53.68,9.76,-48.8,14.64,29.28,-9.76,24.4,102.48,43.92,68.32,68.32
43.92,48.8,4.88,-43.92,19.52,24.4,-14.64,19.52,102.48,43.92,73.2,68.32
48.8,34.16,-14.64,-39.04,29.28,9.76,-19.52,14.64,102.48,43.92,73.2,68.32
53.68,34.16,-19.52,-43.92,34.16,4.88,-19.52,14.64,97.6,43.92,73.2,78.08
53.68,39.04,-14.64,-43.92,34.16,9.76,-24.4,14.64,102.48,39.04,73.2,73.2
68.32,43.92,-24.4,-53.68,43.92,9.76,-34.16,9.76,102.48,34.16,68.32,68.32
63.44,29.28,-34.16,-43.92,48.8,-4.88,-29.28,9.76,102.48,29.28,63.44,73.2
58.56,29.28,-29.28,-43.92,43.92,0,-39.04,9.76,102.48,29.28,63.44,73.2
78.08,48.8,-29.28,-63.44,53.68,9.76,-43.92,4.88,112.24,34.16,73.2,73.2
78.08,43.92,-34.16,-58.56,53.68,4.88,-48.8,0,107.36,34.16,68.32,78.08
68.32,34.16,-34.16,-48.8,48.8,0,-53.68,0,107.36,39.04,82.96,92.72
78.08,39.04,-39.04,-58.56,58.56,0,-58.56,4.88,112.24,48.8,92.72,97.6
92.72,43.92,-48.8,-68.32,68.32,-4.88,-58.56,-4.88,112.24,48.8,92.72,102.48
112.24,58.56,-53.68,-82.96,82.96,0,-63.44,-9.76,112.24,39.04,87.84,107.36
107.36,58.56,-48.8,-82.96,78.08,4.88,-58.56,-4.88,112.24,43.92,97.6,107.36
102.48,53.68,-48.8,-78.08,73.2,0,-73.2,-19.52,102.48,34.16,87.84,102.48
117.12,58.56,-58.56,-87.84,87.84,0,-68.32,-14.64,107.36,43.92,87.84,112.24
122,53.68,-68.32,-87.84,92.72,-9.76,-73.2,-9.76,107.36,34.16,82.96,107.36
117.12,48.8,-68.32,-82.96,92.72,-9.76,-73.2,-19.52,112.24,39.04,87.84,107.36
112.24,53.68,-58.56,-82.96,82.96,-4.88,-73.2,-24.4,107.36,39.04,87.84,112.24
112.24,53.68,-58.56,-82.96,82.96,-4.88,-82.96,-29.28,102.48,39.04,92.72,117.12
122,58.56,-63.44,-87.84,92.72,-4.88,-87.84,-29.28,107.36,43.92,102.48,122
126.88,58.56,-68.32,-92.72,97.6,-4.88,-92.72,-39.04,107.36,39.04,107.36,126.88
122,48.8,-73.2,-82.96,97.6,-14.64,-97.6,-43.92,102.48,34.16,97.6,122
126.88,53.68,-73.2,-87.84,97.6,-9.76,-92.72,-39.04,107.36,29.28,97.6,122
122,58.56,-63.44,-87.84,92.72,-4.88,-87.84,-34.16,107.36,34.16,97.6,122
122,53.68,-68.32,-87.84,92.72,-9.76,-87.84,-39.04,107.36,29.28,92.72,126.88
126.88,58.56,-68.32,-92.72,97.6,-4.88,-92.72,-48.8,97.6,19.52,87.84,112.24
126.88,58.56,-68.32,-92.72,97.6,-4.88,-97.6,-48.8,97.6,19.52,92.72,112.24
126.88,63.44,-63.44,-92.72,92.72,0,-97.6,-43.92,102.48,24.4,92.72,122
126.88,58.56,-68.32,-92.72,97.6,-4.88,-102.48,-58.56,97.6,19.52,92.72,122
117.12,43.92,-73.2,-78.08,92.72,-14.64,-112.24,-53.68,92.72,14.64,92.72,117.12
126.88,43.92,-82.96,-82.96,102.48,-19.52,-102.48,-58.56,102.48,19.52,97.6,126.88
112.24,39.04,-73.2,-73.2,92.72,-19.52,-102.48,-58.56,92.72,19.52,92.72,122
117.12,39.04,-78.08,-78.08,97.6,-19.52,-97.6,-53.68,97.6,14.64,97.6,122
126.88,53.68,-73.2,-87.84,97.6,-9.76,-92.72,-53.68,102.48,19.52,97.6,122
122,48.8,-73.2,-82.96,97.6,-14.64,-82.96,-53.68,107.36,14.64,92.72,122
117.12,48.8,-68.32,-82.96,92.72,-9.76,-87.84,-53.68,97.6,9.76,82.96,117.12
112.24,53.68,-58.56,-82.96,82.96,-4.88,-87.84,-43.92,97.6,9.76,82.96,112.24
107.36,48.8,-58.56,-78.08,82.96,-4.88,-92.72,-48.8,102.48,4.88,78.08,112.24
107.36,48.8,-58.56,-78.08,82.96,-4.88,-82.96,-48.8,102.48,4.88,82.96,112.24
92.72,34.16,-58.56,-63.44,73.2,-14.64,-87.84,-53.68,97.6,4.88,82.96,102.48
78.08,34.16,-43.92,-53.68,58.56,-4.88,-87.84,-48.8,102.48,0,82.96,107.36
102.48,53.68,-48.8,-78.08,73.2,0,-87.84,-53.68,102.48,4.88,73.2,102.48
87.84,43.92,-43.92,-63.44,63.44,0,-82.96,-48.8,102.48,-4.88,73.2,97.6
82.96,39.04,-43.92,-58.56,63.44,-4.88,-78.08,-48.8,107.36,-4.88,68.32,87.84
73.2,29.28,-43.92,-48.8,58.56,-9.76,-73.2,-48.8,97.6,-14.64,58.56,82.96
63.44,24.4,-39.04,-43.92,48.8,-9.76,-63.44,-48.8,97.6,-19.52,53.68,78.08
58.56,34.16,-24.4,-43.92,39.04,4.88,-53.68,-39.04,107.36,-14.64,58.56,78.08
