I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-4.88,-14.64,-9.76,9.76,0,-14.64,97.6,258.64,165.92,-4.88,-68.32,-29.28
29.28,9.76,-19.52,-19.52,24.4,-4.88,107.36,263.52,165.92,0,-58.56,-29.28
14.64,-9.76,-24.4,0,19.52,-19.52,92.72,244,161.04,-4.88,-68.32,-39.04
-73.2,14.64,87.84,29.28,-82.96,48.8,146.4,292.8,219.6,39.04,-14.64,14.64
4.88,14.64,9.76,-9.76,-4.88,9.76,122,287.92,204.96,9.76,-48.8,-9.76
4.88,-19.52,-24.4,9.76,14.64,-24.4,102.48,273.28,195.2,0,-63.44,-24.4
-39.04,-4.88,34.16,24.4,-39.04,14.64,122,307.44,209.84,24.4,-39.04,-4.88
14.64,0,-14.64,-4.88,14.64,-9.76,112.24,307.44,190.32,9.76,-53.68,-24.4
9.76,9.76,0,-9.76,4.88,4.88,112.24,317.2,195.2,19.52,-43.92,-19.52
39.04,24.4,-14.64,-29.28,24.4,4.88,136.64,346.48,209.84,24.4,-34.16,-19.52
29.28,14.64,-14.64,-19.52,19.52,0,146.4,361.12,214.72,19.52,-39.04,-34.16
-19.52,14.64,34.16,4.88,-29.28,24.4,141.52,370.88,224.48,34.16,-24.4,-24.4
-29.28,29.28,58.56,0,-43.92,43.92,156.16,400.16,239.12,43.92,-14.64,-9.76
-24.4,29.28,53.68,0,-39.04,39.04,161.04,395.28,234.24,34.16,-19.52,-24.4
43.92,24.4,-19.52,-34.16,29.28,0,151.28,375.76,214.72,14.64,-34.16,-48.8
24.4,4.88,-19.52,-14.64,19.52,-9.76,146.4,375.76,204.96,24.4,-24.4,-48.8
-19.52,14.64,34.16,4.88,-29.28,24.4,151.28,390.4,219.6,48.8,-14.64,-24.4
9.76,19.52,9.76,-14.64,0,14.64,146.4,400.16,224.48,39.04,-29.28,-19.52
24.4,4.88,-19.52,-14.64,19.52,-9.76,136.64,409.92,214.72,14.64,-53.68,-19.52
39.04,19.52,-19.52,-29.28,29.28,0,156.16,429.44,219.6,19.52,-48.8,0
24.4,19.52,-4.88,-19.52,14.64,4.88,165.92,439.2,224.48,9.76,-63.44,4.88
34.16,19.52,-14.64,-24.4,24.4,0,156.16,429.44,219.6,0,-73.2,-9.76
14.64,24.4,9.76,-19.52,0,14.64,161.04,439.2,229.36,9.76,-58.56,-9.76
9.76,19.52,9.76,-14.64,0,14.64,161.04,439.2,224.48,19.52,-58.56,-9.76
29.28,9.76,-19.52,-19.52,24.4,-4.88,151.28,429.44,204.96,9.76,-68.32,-29.28
9.76,9.76,0,-9.76,4.88,4.88,161.04,409.92,190.32,9.76,-58.56,-29.28
39.04,14.64,-24.4,-24.4,29.28,-4.88,146.4,405.04,185.44,-4.88,-73.2,-39.04
39.04,0,-39.04,-19.52,39.04,-19.52,136.64,414.8,190.32,-19.52,-68.32,-43.92
48.8,-9.76,-58.56,-19.52,53.68,-34.16,131.76,419.68,185.44,-14.64,-58.56,-43.92
-9.76,-29.28,-19.52,19.52,4.88,-24.4,131.76,424.56,190.32,4.88,-53.68,-29.28
34.16,14.64,-19.52,-24.4,24.4,-4.88,146.4,439.2,204.96,19.52,-53.68,-19.52
29.28,-9.76,-39.04,-9.76,34.16,-24.4,131.76,419.68,195.2,-9.76,-78.08,-48.8
29.28,29.28,0,-29.28,14.64,14.64,151.28,439.2,214.72,14.64,-53.68,-29.28
78.08,82.96,4.88,-78.08,34.16,43.92,185.44,458.72,224.48,34.16,-34.16,-4.88
-63.44,-24.4,39.04,43.92,-53.68,4.88,156.16,439.2,190.32,4.88,-58.56,-29.28
0,-24.4,-24.4,14.64,9.76,-24.4,112.24,405.04,165.92,-34.16,-82.96,-58.56
82.96,48.8,-34.16,-63.44,58.56,4.88,136.64,419.68,165.92,-9.76,-63.44,-34.16
39.04,-14.64,-53.68,-9.76,43.92,-34.16,117.12,390.4,141.52,-29.28,-87.84,-58.56
-9.76,-19.52,-9.76,14.64,0,-14.64,126.88,405.04,161.04,-14.64,-82.96,-39.04
9.76,19.52,9.76,-14.64,0,14.64,136.64,419.68,175.68,-14.64,-63.44,-19.52
