I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-92.72,-4.88,87.84,48.8,-92.72,39.04,-224.48,-136.64,-156.16,-448.96,63.44,-444.08
-48.8,78.08,126.88,-14.64,-87.84,102.48,-224.48,-131.76,-136.64,-414.8,102.48,-409.92
-29.28,117.12,146.4,-43.92,-87.84,131.76,-234.24,-136.64,-126.88,-395.28,126.88,-385.52
-34.16,131.76,165.92,-48.8,-102.48,146.4,-244,-156.16,-131.76,-390.4,146.4,-351.36
-9.76,185.44,195.2,-87.84,-102.48,190.32,-239.12,-161.04,-107.36,-351.36,200.08,-297.68
-34.16,170.8,204.96,-68.32,-122,185.44,-258.64,-190.32,-107.36,-322.08,244,-253.76
-48.8,146.4,195.2,-48.8,-122,170.8,-287.92,-224.48,-122,-326.96,258.64,-229.36
-58.56,156.16,214.72,-48.8,-136.64,185.44,-317.2,-268.4,-141.52,-322.08,283.04,-195.2
-48.8,200.08,248.88,-73.2,-151.28,224.48,-346.48,-312.32,-165.92,-322.08,307.44,-156.16
-43.92,244,287.92,-97.6,-165.92,263.52,-380.64,-366,-195.2,-326.96,322.08,-122
-9.76,326.96,336.72,-156.16,-175.68,331.84,-419.68,-414.8,-219.6,-326.96,341.6,-92.72
39.04,400.16,361.12,-219.6,-161.04,380.64,-429.44,-429.44,-214.72,-302.56,380.64,-53.68
68.32,448.96,380.64,-258.64,-156.16,414.8,-448.96,-444.08,-214.72,-287.92,409.92,-9.76
68.32,444.08,375.76,-253.76,-156.16,409.92,-458.72,-453.84,-224.48,-287.92,429.44,14.64
97.6,483.12,385.52,-287.92,-146.4,434.32,-458.72,-444.08,-209.84,-263.52,463.6,48.8
92.72,448.96,356.24,-268.4,-131.76,400.16,-458.72,-439.2,-195.2,-239.12,502.64,87.84
73.2,400.16,326.96,-234.24,-126.88,361.12,-497.76,-463.6,-209.84,-248.88,507.52,97.6
97.6,409.92,312.32,-253.76,-107.36,361.12,-512.4,-463.6,-200.08,-234.24,531.92,126.88
126.88,434.32,307.44,-278.16,-92.72,370.88,-517.28,-444.08,-185.44,-214.72,556.32,146.4
122,439.2,317.2,-278.16,-97.6,375.76,-536.8,-444.08,-185.44,-214.72,561.2,161.04
146.4,502.64,356.24,-322.08,-107.36,429.44,-536.8,-414.8,-165.92,-195.2,566.08,165.92
170.8,541.68,370.88,-356.24,-102.48,453.84,-507.52,-361.12,-117.12,-151.28,595.36,175.68
180.56,551.44,370.88,-366,-97.6,458.72,-483.12,-307.44,-73.2,-122,614.88,180.56
161.04,512.4,351.36,-336.72,-97.6,429.44,-458.72,-263.52,-48.8,-107.36,619.76,170.8
165.92,492.88,326.96,-326.96,-82.96,409.92,-429.44,-219.6,-9.76,-78.08,644.16,175.68
146.4,429.44,283.04,-287.92,-68.32,356.24,-395.28,-180.56,24.4,-53.68,668.56,190.32
97.6,366,268.4,-229.36,-87.84,317.2,-400.16,-170.8,24.4,-53.68,663.68,175.68
