I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-444.08,-87.84,356.24,268.4,-400.16,131.76,341.6,380.64,912.56,190.32,-673.44,-2025.2
-595.36,-107.36,488,351.36,-541.68,190.32,331.84,375.76,932.08,234.24,-610,-1869.04
-556.32,-63.44,492.88,312.32,-527.04,214.72,326.96,366,907.68,234.24,-561.2,-1747.04
-239.12,-14.64,224.48,126.88,-234.24,102.48,239.12,268.4,805.2,170.8,-605.12,-1751.92
-141.52,24.4,165.92,58.56,-156.16,92.72,195.2,219.6,761.28,161.04,-610,-1747.04
-224.48,48.8,273.28,87.84,-248.88,161.04,214.72,229.36,800.32,253.76,-541.68,-1747.04
-258.64,29.28,287.92,117.12,-273.28,156.16,175.68,209.84,795.44,278.16,-517.28,-1830
-292.8,-9.76,283.04,151.28,-287.92,136.64,146.4,165.92,771.04,283.04,-522.16,-1898.32
-370.88,24.4,395.28,175.68,-385.52,209.84,180.56,180.56,790.56,317.2,-448.96,-1873.92
-263.52,92.72,356.24,87.84,-312.32,224.48,165.92,156.16,756.4,283.04,-414.8,-1834.88
-219.6,43.92,263.52,87.84,-244,151.28,92.72,87.84,668.56,224.48,-414.8,-1776.32
-292.8,0,292.8,146.4,-292.8,146.4,78.08,48.8,653.92,234.24,-370.88,-1634.8
-263.52,39.04,302.56,112.24,-283.04,170.8,78.08,39.04,649.04,258.64,-302.56,-1483.52
-239.12,68.32,307.44,87.84,-273.28,185.44,92.72,58.56,668.56,292.8,-214.72,-1376.16
-229.36,53.68,283.04,87.84,-258.64,165.92,68.32,39.04,649.04,283.04,-200.08,-1385.92
-170.8,63.44,234.24,53.68,-204.96,146.4,29.28,-9.76,610,273.28,-200.08,-1468.88
-156.16,53.68,209.84,53.68,-185.44,131.76,0,-63.44,546.56,229.36,-219.6,-1551.84
-234.24,58.56,292.8,87.84,-263.52,175.68,29.28,-48.8,551.44,234.24,-190.32,-1586
-239.12,68.32,307.44,87.84,-273.28,185.44,34.16,-48.8,541.68,219.6,-141.52,-1610.4
-214.72,48.8,263.52,82.96,-239.12,156.16,4.88,-78.08,502.64,214.72,-73.2,-1581.12
-161.04,68.32,229.36,48.8,-195.2,146.4,-4.88,-92.72,483.12,224.48,-9.76,-1512.8
-170.8,78.08,248.88,48.8,-209.84,161.04,0,-102.48,478.24,248.88,39.04,-1400.56
-112.24,82.96,195.2,14.64,-156.16,136.64,-34.16,-131.76,458.72,244,58.56,-1288.32
-126.88,82.96,209.84,24.4,-170.8,146.4,-19.52,-117.12,468.48,263.52,97.6,-1190.72
-175.68,39.04,214.72,68.32,-195.2,126.88,-19.52,-136.64,458.72,253.76,97.6,-1190.72
-151.28,48.8,200.08,53.68,-175.68,122,-39.04,-165.92,448.96,263.52,92.72,-1278.56
-43.92,122,165.92,-39.04,-107.36,141.52,-34.16,-156.16,439.2,268.4,131.76,-1385.92
-19.52,102.48,122,-39.04,-73.2,112.24,-43.92,-156.16,419.68,244,151.28,-1522.56
-73.2,63.44,136.64,4.88,-107.36,97.6,-53.68,-165.92,390.4,224.48,190.32,-1600.64
-68.32,34.16,102.48,19.52,-87.84,68.32,-87.84,-195.2,351.36,195.2,224.48,-1605.52
-24.4,63.44,87.84,-19.52,-58.56,73.2,-112.24,-200.08,322.08,204.96,278.16,-1551.84
-24.4,92.72,117.12,-34.16,-73.2,102.48,-107.36,-195.2,351.36,244,297.68,-1468.88
-43.92,97.6,141.52,-24.4,-92.72,117.12,-122,-185.44,375.76,248.88,283.04,-1395.68
