I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
9.76,19.52,9.76,-14.64,0,14.64,19.52,29.28,-19.52,-107.36,-78.08,-78.08
9.76,19.52,9.76,-14.64,0,14.64,19.52,29.28,-19.52,-107.36,-78.08,-78.08
9.76,19.52,9.76,-14.64,0,14.64,19.52,29.28,-19.52,-107.36,-78.08,-78.08
9.76,19.52,9.76,-14.64,0,14.64,19.52,29.28,-19.52,-107.36,-78.08,-78.08
9.76,9.76,0,-9.76,4.88,4.88,29.28,29.28,-29.28,-117.12,-78.08,-87.84
9.76,9.76,0,-9.76,4.88,4.88,29.28,29.28,-29.28,-117.12,-78.08,-87.84
9.76,9.76,0,-9.76,4.88,4.88,29.28,29.28,-29.28,-117.12,-78.08,-87.84
9.76,9.76,0,-9.76,4.88,4.88,29.28,29.28,-29.28,-117.12,-78.08,-87.84
4.88,0,-4.88,0,4.88,-4.88,29.28,29.28,-34.16,-126.88,-78.08,-78.08
0,0,0,0,0,0,29.28,29.28,-39.04,-126.88,-78.08,-78.08
-4.88,0,4.88,4.88,-4.88,0,29.28,29.28,-43.92,-126.88,-78.08,-78.08
-9.76,0,9.76,4.88,-9.76,4.88,29.28,29.28,-48.8,-126.88,-78.08,-78.08
-9.76,0,9.76,4.88,-9.76,4.88,19.52,19.52,-58.56,-126.88,-87.84,-92.72
-9.76,0,9.76,4.88,-9.76,4.88,19.52,19.52,-58.56,-126.88,-87.84,-97.6
-9.76,0,9.76,4.88,-9.76,4.88,19.52,19.52,-58.56,-126.88,-87.84,-102.48
-9.76,0,9.76,4.88,-9.76,4.88,19.52,19.52,-58.56,-126.88,-87.84,-107.36
-4.88,0,4.88,4.88,-4.88,0,29.28,19.52,-68.32,-117.12,-97.6,-107.36
0,0,0,0,0,0,29.28,19.52,-68.32,-117.12,-97.6,-107.36
4.88,0,-4.88,0,4.88,-4.88,29.28,19.52,-68.32,-117.12,-97.6,-107.36
9.76,0,-9.76,-4.88,9.76,-4.88,29.28,19.52,-68.32,-117.12,-97.6,-107.36
