I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
170.8,63.44,-107.36,-117.12,136.64,-24.4,-629.52,-580.72,-180.56,63.44,175.68,322.08
165.92,68.32,-97.6,-117.12,131.76,-14.64,-619.76,-566.08,-170.8,63.44,161.04,312.32
161.04,68.32,-92.72,-112.24,126.88,-14.64,-610,-551.44,-165.92,53.68,151.28,302.56
156.16,68.32,-87.84,-112.24,122,-9.76,-600.24,-536.8,-161.04,48.8,136.64,287.92
141.52,68.32,-73.2,-102.48,107.36,-4.88,-580.72,-527.04,-156.16,43.92,131.76,268.4
136.64,68.32,-68.32,-102.48,102.48,0,-566.08,-517.28,-151.28,39.04,117.12,258.64
131.76,68.32,-63.44,-97.6,97.6,0,-541.68,-502.64,-146.4,34.16,102.48,248.88
126.88,68.32,-58.56,-97.6,92.72,4.88,-527.04,-492.88,-136.64,29.28,97.6,234.24
117.12,58.56,-58.56,-87.84,87.84,0,-507.52,-468.48,-131.76,24.4,78.08,224.48
112.24,48.8,-63.44,-78.08,87.84,-9.76,-488,-448.96,-122,19.52,63.44,204.96
107.36,48.8,-58.56,-78.08,82.96,-4.88,-468.48,-429.44,-117.12,14.64,48.8,195.2
97.6,48.8,-48.8,-73.2,73.2,0,-448.96,-414.8,-112.24,9.76,34.16,180.56
87.84,48.8,-39.04,-68.32,63.44,4.88,-434.32,-385.52,-112.24,0,19.52,165.92
87.84,48.8,-39.04,-68.32,63.44,4.88,-414.8,-366,-107.36,-4.88,4.88,146.4
82.96,43.92,-39.04,-63.44,58.56,0,-395.28,-346.48,-102.48,-9.76,-4.88,136.64
73.2,39.04,-34.16,-53.68,53.68,0,-375.76,-336.72,-92.72,-14.64,-9.76,117.12
58.56,24.4,-34.16,-39.04,43.92,-4.88,-356.24,-326.96,-87.84,-24.4,-24.4,107.36
53.68,19.52,-34.16,-34.16,43.92,-9.76,-336.72,-312.32,-82.96,-29.28,-34.16,97.6
43.92,19.52,-24.4,-29.28,34.16,-4.88,-317.2,-292.8,-73.2,-29.28,-39.04,87.84
43.92,14.64,-29.28,-29.28,34.16,-9.76,-302.56,-278.16,-68.32,-34.16,-48.8,78.08
43.92,19.52,-24.4,-29.28,34.16,-4.88,-292.8,-263.52,-63.44,-34.16,-43.92,58.56
39.04,14.64,-24.4,-24.4,29.28,-4.88,-273.28,-244,-58.56,-39.04,-48.8,53.68
34.16,14.64,-19.52,-24.4,24.4,-4.88,-253.76,-229.36,-53.68,-39.04,-58.56,43.92
34.16,9.76,-24.4,-19.52,29.28,-9.76,-234.24,-209.84,-48.8,-39.04,-63.44,39.04
29.28,0,-29.28,-14.64,29.28,-14.64,-224.48,-204.96,-43.92,-43.92,-68.32,24.4
24.4,0,-24.4,-9.76,24.4,-14.64,-200.08,-185.44,-34.16,-43.92,-73.2,24.4
19.52,0,-19.52,-9.76,19.52,-9.76,-180.56,-170.8,-19.52,-43.92,-73.2,19.52
14.64,0,-14.64,-4.88,14.64,-9.76,-161.04,-151.28,-14.64,-39.04,-73.2,14.64
9.76,4.88,-4.88,-4.88,4.88,0,-151.28,-136.64,-9.76,-48.8,-73.2,14.64
9.76,4.88,-4.88,-4.88,4.88,0,-141.52,-126.88,-4.88,-48.8,-73.2,9.76
9.76,4.88,-4.88,-4.88,4.88,0,-126.88,-117.12,4.88,-48.8,-78.08,9.76
4.88,9.76,4.88,-4.88,0,4.88,-112.24,-107.36,4.88,-48.8,-78.08,4.88
-4.88,24.4,29.28,-9.76,-19.52,24.4,-92.72,-97.6,14.64,-39.04,-87.84,-4.88
-9.76,24.4,34.16,-4.88,-24.4,29.28,-82.96,-97.6,14.64,-39.04,-92.72,-4.88
-14.64,29.28,43.92,-4.88,-29.28,34.16,-82.96,-92.72,14.64,-43.92,-92.72,-4.88
-14.64,34.16,48.8,-9.76,-34.16,39.04,-73.2,-87.84,14.64,-43.92,-92.72,-9.76
-29.28,58.56,87.84,-14.64,-58.56,73.2,-53.68,-78.08,19.52,-34.16,-92.72,-4.88
-29.28,68.32,97.6,-19.52,-63.44,82.96,-29.28,-68.32,24.4,-24.4,-82.96,4.88
-19.52,63.44,82.96,-19.52,-53.68,73.2,-19.52,-43.92,29.28,-24.4,-73.2,4.88
-14.64,58.56,73.2,-19.52,-43.92,63.44,-19.52,-39.04,39.04,-19.52,-63.44,4.88
-4.88,63.44,68.32,-29.28,-39.04,63.44,-14.64,-19.52,43.92,-4.88,-48.8,19.52
9.76,87.84,78.08,-48.8,-34.16,82.96,-4.88,-14.64,48.8,0,-29.28,39.04
19.52,102.48,82.96,-58.56,-34.16,92.72,-14.64,-24.4,68.32,29.28,4.88,73.2
34.16,141.52,107.36,-87.84,-39.04,122,0,-4.88,122,112.24,87.84,141.52
