I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-19.52,9.76,29.28,4.88,-24.4,19.52,9.76,9.76,0,19.52,19.52,0
-19.52,9.76,29.28,4.88,-24.4,19.52,9.76,9.76,0,19.52,19.52,0
-24.4,4.88,29.28,9.76,-29.28,14.64,4.88,9.76,0,19.52,19.52,0
-24.4,4.88,29.28,9.76,-29.28,14.64,4.88,4.88,0,19.52,19.52,0
-34.16,-9.76,24.4,24.4,-29.28,4.88,-4.88,0,-9.76,9.76,14.64,0
-48.8,-14.64,34.16,34.16,-43.92,9.76,-4.88,0,-9.76,9.76,14.64,0
-58.56,-19.52,39.04,39.04,-48.8,9.76,-4.88,-4.88,-9.76,14.64,9.76,4.88
-68.32,-24.4,43.92,48.8,-58.56,9.76,0,-9.76,-9.76,14.64,9.76,4.88
-63.44,-19.52,43.92,43.92,-53.68,9.76,9.76,0,0,14.64,19.52,14.64
-48.8,-4.88,43.92,29.28,-48.8,19.52,9.76,0,0,19.52,24.4,14.64
-39.04,4.88,43.92,19.52,-43.92,24.4,9.76,4.88,4.88,19.52,24.4,14.64
-34.16,9.76,43.92,14.64,-39.04,24.4,9.76,4.88,4.88,19.52,24.4,14.64
-29.28,0,29.28,14.64,-29.28,14.64,0,0,0,19.52,29.28,4.88
-29.28,-4.88,24.4,19.52,-29.28,9.76,0,0,0,14.64,29.28,4.88
-29.28,-4.88,24.4,19.52,-29.28,9.76,0,4.88,-4.88,14.64,29.28,9.76
-34.16,-4.88,29.28,19.52,-34.16,9.76,4.88,4.88,-4.88,19.52,29.28,9.76
-43.92,-4.88,39.04,24.4,-43.92,14.64,14.64,4.88,9.76,9.76,24.4,9.76
-34.16,0,34.16,19.52,-34.16,14.64,14.64,9.76,14.64,14.64,24.4,14.64
-34.16,4.88,39.04,14.64,-39.04,19.52,14.64,9.76,14.64,14.64,19.52,14.64
-34.16,4.88,39.04,14.64,-39.04,19.52,14.64,9.76,24.4,24.4,19.52,14.64
-29.28,14.64,43.92,9.76,-39.04,29.28,24.4,24.4,19.52,24.4,14.64,4.88
-14.64,29.28,43.92,-4.88,-29.28,34.16,29.28,29.28,24.4,29.28,19.52,9.76
-4.88,39.04,43.92,-14.64,-24.4,39.04,34.16,34.16,34.16,34.16,24.4,14.64
4.88,39.04,34.16,-19.52,-14.64,34.16,48.8,43.92,39.04,39.04,34.16,14.64
-4.88,29.28,34.16,-9.76,-19.52,29.28,39.04,39.04,39.04,43.92,43.92,24.4
-4.88,29.28,34.16,-9.76,-19.52,29.28,39.04,43.92,39.04,48.8,43.92,29.28
4.88,34.16,29.28,-19.52,-14.64,29.28,39.04,43.92,48.8,53.68,43.92,39.04
4.88,34.16,29.28,-19.52,-14.64,29.28,39.04,48.8,48.8,63.44,48.8,43.92
-4.88,34.16,39.04,-14.64,-24.4,34.16,48.8,58.56,58.56,53.68,58.56,34.16
-9.76,14.64,24.4,0,-19.52,19.52,43.92,58.56,58.56,53.68,53.68,29.28
-9.76,4.88,14.64,4.88,-14.64,9.76,43.92,58.56,48.8,53.68,53.68,29.28
-9.76,4.88,14.64,4.88,-14.64,9.76,43.92,58.56,58.56,53.68,53.68,34.16
0,4.88,4.88,0,-4.88,4.88,48.8,68.32,63.44,63.44,63.44,29.28
19.52,14.64,-4.88,-14.64,9.76,4.88,48.8,73.2,68.32,68.32,63.44,29.28
29.28,4.88,-24.4,-14.64,24.4,-9.76,53.68,82.96,78.08,78.08,63.44,29.28
34.16,4.88,-29.28,-19.52,29.28,-14.64,53.68,87.84,82.96,82.96,63.44,29.28
43.92,9.76,-34.16,-24.4,39.04,-14.64,53.68,82.96,82.96,73.2,78.08,48.8
39.04,4.88,-34.16,-19.52,34.16,-14.64,39.04,82.96,78.08,78.08,78.08,48.8
29.28,-4.88,-34.16,-9.76,29.28,-19.52,29.28,73.2,73.2,78.08,78.08,48.8
19.52,-14.64,-34.16,0,24.4,-24.4,19.52,63.44,63.44,73.2,73.2,43.92
29.28,-14.64,-43.92,-4.88,34.16,-29.28,4.88,48.8,43.92,53.68,58.56,53.68
19.52,-9.76,-29.28,-4.88,24.4,-19.52,-4.88,34.16,19.52,39.04,53.68,48.8
9.76,-9.76,-19.52,0,14.64,-14.64,-19.52,14.64,0,29.28,43.92,43.92
4.88,-19.52,-24.4,9.76,14.64,-24.4,-29.28,-4.88,-14.64,19.52,34.16,39.04
0,-24.4,-24.4,14.64,9.76,-24.4,-34.16,-19.52,-19.52,14.64,14.64,24.4
-4.88,-24.4,-19.52,14.64,4.88,-24.4,-34.16,-19.52,-24.4,9.76,9.76,19.52
-4.88,-29.28,-24.4,19.52,9.76,-29.28,-24.4,-19.52,-24.4,4.88,9.76,14.64
-4.88,-34.16,-29.28,19.52,9.76,-34.16,-24.4,-24.4,-19.52,0,9.76,14.64
4.88,-24.4,-29.28,9.76,14.64,-29.28,-29.28,-14.64,-14.64,-9.76,9.76,14.64
9.76,-19.52,-29.28,4.88,19.52,-24.4,-29.28,-14.64,-14.64,-4.88,9.76,14.64
9.76,-19.52,-29.28,4.88,19.52,-24.4,-24.4,-14.64,-14.64,0,9.76,14.64
9.76,-19.52,-29.28,4.88,19.52,-24.4,-19.52,-9.76,-9.76,0,14.64,19.52
14.64,-4.88,-19.52,-4.88,14.64,-14.64,-19.52,-19.52,-9.76,9.76,14.64,19.52
29.28,-4.88,-34.16,-9.76,29.28,-19.52,-19.52,-19.52,-19.52,4.88,9.76,14.64
19.52,-19.52,-39.04,0,29.28,-29.28,-19.52,-29.28,-29.28,0,4.88,9.76
19.52,-19.52,-39.04,0,29.28,-29.28,-19.52,-34.16,-29.28,-9.76,-4.88,0
9.76,-14.64,-24.4,4.88,14.64,-19.52,-24.4,-24.4,-29.28,-9.76,4.88,9.76
9.76,-14.64,-24.4,4.88,14.64,-19.52,-24.4,-24.4,-29.28,-9.76,0,9.76
0,-14.64,-14.64,9.76,4.88,-14.64,-24.4,-24.4,-29.28,-9.76,0,9.76
-9.76,-14.64,-4.88,14.64,-4.88,-9.76,-24.4,-24.4,-29.28,-9.76,-4.88,9.76
-9.76,-24.4,-14.64,19.52,0,-19.52,-19.52,-29.28,-29.28,-24.4,-14.64,-4.88
-19.52,-24.4,-4.88,24.4,-9.76,-14.64,-9.76,-24.4,-29.28,-24.4,-9.76,-4.88
-19.52,-24.4,-4.88,24.4,-9.76,-14.64,-9.76,-24.4,-24.4,-19.52,-9.76,0
-29.28,-19.52,9.76,24.4,-19.52,-4.88,-4.88,-24.4,-24.4,-14.64,0,0
-39.04,-29.28,9.76,34.16,-24.4,-9.76,4.88,-19.52,-24.4,-4.88,9.76,0
-43.92,-29.28,14.64,39.04,-29.28,-9.76,0,-19.52,-29.28,-4.88,9.76,-4.88
-48.8,-39.04,9.76,43.92,-29.28,-14.64,0,-29.28,-29.28,-9.76,0,-4.88
-48.8,-43.92,4.88,48.8,-29.28,-19.52,0,-29.28,-29.28,-9.76,0,-4.88
-43.92,-34.16,9.76,39.04,-29.28,-14.64,0,-19.52,-34.16,-9.76,-4.88,-4.88
-48.8,-29.28,19.52,39.04,-34.16,-4.88,4.88,-19.52,-34.16,-9.76,-4.88,-4.88
-48.8,-19.52,29.28,34.16,-39.04,4.88,4.88,-19.52,-29.28,-9.76,0,0
-43.92,-14.64,29.28,29.28,-39.04,4.88,4.88,-19.52,-29.28,-9.76,0,0
-43.92,-24.4,19.52,34.16,-34.16,-4.88,4.88,-29.28,-43.92,-14.64,-9.76,0
-43.92,-29.28,14.64,39.04,-29.28,-9.76,4.88,-29.28,-43.92,-14.64,-9.76,-4.88
-43.92,-29.28,14.64,39.04,-29.28,-9.76,4.88,-24.4,-43.92,-14.64,-9.76,-4.88
-43.92,-24.4,19.52,34.16,-34.16,-4.88,4.88,-24.4,-39.04,-14.64,-9.76,-4.88
-43.92,-29.28,14.64,39.04,-29.28,-9.76,-4.88,-24.4,-39.04,-14.64,-19.52,-9.76
-43.92,-29.28,14.64,39.04,-29.28,-9.76,0,-24.4,-39.04,-14.64,-14.64,-9.76
-43.92,-29.28,14.64,39.04,-29.28,-9.76,0,-19.52,-34.16,-9.76,-14.64,-9.76
-43.92,-29.28,14.64,39.04,-29.28,-9.76,0,-19.52,-29.28,-9.76,-14.64,-4.88
-58.56,-19.52,39.04,39.04,-48.8,9.76,0,-9.76,-29.28,-9.76,-4.88,-9.76
-58.56,-9.76,48.8,34.16,-53.68,19.52,4.88,-4.88,-24.4,0,0,0
-43.92,-19.52,24.4,34.16,-34.16,0,14.64,-4.88,-24.4,4.88,-9.76,4.88
-53.68,-29.28,24.4,43.92,-39.04,-4.88,9.76,-19.52,-34.16,-4.88,0,-4.88
-53.68,-24.4,29.28,39.04,-43.92,0,0,-14.64,-29.28,4.88,4.88,-9.76
-29.28,-9.76,19.52,19.52,-24.4,4.88,9.76,4.88,-14.64,29.28,24.4,-4.88
-9.76,-9.76,0,9.76,-4.88,-4.88,14.64,9.76,9.76,48.8,43.92,4.88
0,9.76,9.76,-4.88,-4.88,9.76,14.64,34.16,53.68,87.84,78.08,24.4
24.4,39.04,14.64,-29.28,4.88,24.4,34.16,78.08,107.36,151.28,136.64,58.56
29.28,29.28,0,-29.28,14.64,14.64,24.4,112.24,161.04,209.84,185.44,102.48
53.68,39.04,-14.64,-43.92,34.16,9.76,0,122,200.08,278.16,258.64,156.16
107.36,58.56,-48.8,-82.96,78.08,4.88,-29.28,136.64,239.12,370.88,375.76,234.24
175.68,48.8,-126.88,-112.24,151.28,-39.04,-82.96,97.6,244,478.24,512.4,341.6
253.76,58.56,-195.2,-156.16,224.48,-68.32,-161.04,34.16,224.48,570.96,668.56,463.6
356.24,126.88,-229.36,-239.12,292.8,-53.68,-214.72,-14.64,253.76,746.64,897.92,644.16
478.24,185.44,-292.8,-331.84,385.52,-53.68,-292.8,-97.6,263.52,941.84,1176.08,849.12
605.12,214.72,-390.4,-409.92,497.76,-87.84,-385.52,-219.6,234.24,1122.4,1434.72,1054.08
722.24,263.52,-458.72,-492.88,590.48,-97.6,-473.36,-307.44,180.56,1249.28,1649.44,1244.4
873.52,351.36,-522.16,-610,697.84,-87.84,-527.04,-370.88,161.04,1361.52,1839.76,1444.48
1039.44,434.32,-605.12,-736.88,819.84,-87.84,-590.48,-400.16,170.8,1468.88,1981.28,1605.52
1190.72,488,-702.72,-839.36,946.72,-107.36,-644.16,-414.8,161.04,1488.4,2025.2,1688.48
1259.04,507.52,-751.52,-883.28,1005.28,-122,-692.96,-492.88,29.28,1327.36,1864.16,1639.68
1268.8,488,-780.8,-878.4,1024.8,-146.4,-717.36,-590.48,-161.04,1044.32,1532.32,1464
1229.76,478.24,-751.52,-854,990.64,-136.64,-717.36,-649.04,-302.56,736.88,1146.8,1239.52
1156.56,448.96,-707.6,-800.32,932.08,-131.76,-697.84,-697.84,-473.36,385.52,712.48,990.64
1068.72,390.4,-678.32,-727.12,873.52,-146.4,-683.2,-800.32,-717.36,-48.8,268.4,741.76
976,312.32,-663.68,-644.16,819.84,-175.68,-653.92,-888.16,-966.24,-414.8,-78.08,541.68
839.36,248.88,-590.48,-541.68,712.48,-170.8,-649.04,-995.52,-1171.2,-702.72,-351.36,380.64
658.8,175.68,-483.12,-414.8,570.96,-156.16,-668.56,-1132.16,-1346.88,-951.6,-585.6,209.84
527.04,122,-405.04,-322.08,463.6,-141.52,-673.44,-1195.6,-1415.2,-1088.24,-732,87.84
419.68,122,-297.68,-268.4,356.24,-87.84,-673.44,-1210.24,-1390.8,-1088.24,-746.64,48.8
322.08,131.76,-190.32,-224.48,253.76,-29.28,-668.56,-1190.72,-1332.24,-1024.8,-707.6,39.04
273.28,112.24,-161.04,-190.32,214.72,-24.4,-619.76,-1122.4,-1249.28,-936.96,-653.92,29.28
219.6,78.08,-141.52,-146.4,180.56,-34.16,-527.04,-980.88,-1122.4,-854,-605.12,14.64
136.64,43.92,-92.72,-87.84,112.24,-24.4,-424.56,-834.48,-971.12,-761.28,-551.44,-24.4
63.44,4.88,-58.56,-34.16,58.56,-29.28,-331.84,-702.72,-829.6,-673.44,-512.4,-63.44
43.92,-24.4,-68.32,-9.76,53.68,-48.8,-244,-556.32,-697.84,-580.72,-453.84,-87.84
19.52,-43.92,-63.44,14.64,39.04,-53.68,-170.8,-439.2,-566.08,-478.24,-385.52,-102.48
-9.76,-58.56,-48.8,34.16,19.52,-53.68,-97.6,-336.72,-468.48,-395.28,-326.96,-102.48
-9.76,-48.8,-39.04,29.28,14.64,-43.92,-24.4,-239.12,-370.88,-322.08,-278.16,-87.84
-14.64,-53.68,-39.04,34.16,9.76,-48.8,19.52,-156.16,-278.16,-248.88,-234.24,-92.72
-48.8,-63.44,-14.64,58.56,-19.52,-39.04,24.4,-107.36,-219.6,-204.96,-204.96,-82.96
-43.92,-39.04,4.88,43.92,-24.4,-19.52,34.16,-78.08,-165.92,-156.16,-190.32,-78.08
-34.16,-19.52,14.64,29.28,-24.4,-4.88,53.68,-39.04,-117.12,-112.24,-156.16,-63.44
