I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-14.64,-39.04,-24.4,29.28,4.88,-34.16,4.88,-9.76,-9.76,102.48,-229.36,-175.68
0,-39.04,-39.04,19.52,19.52,-39.04,0,-14.64,-9.76,102.48,-224.48,-175.68
-14.64,-53.68,-39.04,34.16,9.76,-48.8,4.88,-4.88,0,102.48,-219.6,-170.8
-24.4,-53.68,-29.28,39.04,0,-43.92,-4.88,4.88,4.88,107.36,-219.6,-170.8
-19.52,-43.92,-24.4,34.16,0,-34.16,0,4.88,9.76,112.24,-209.84,-165.92
-19.52,-43.92,-24.4,34.16,0,-34.16,14.64,19.52,24.4,126.88,-204.96,-156.16
-9.76,-48.8,-39.04,29.28,14.64,-43.92,14.64,19.52,19.52,112.24,-214.72,-165.92
-9.76,-53.68,-43.92,34.16,14.64,-48.8,19.52,24.4,24.4,122,-209.84,-161.04
-14.64,-58.56,-43.92,39.04,14.64,-53.68,24.4,29.28,29.28,112.24,-214.72,-165.92
-9.76,-48.8,-39.04,29.28,14.64,-43.92,29.28,43.92,43.92,112.24,-209.84,-161.04
0,-34.16,-34.16,19.52,14.64,-34.16,29.28,48.8,53.68,112.24,-200.08,-156.16
0,-34.16,-34.16,19.52,14.64,-34.16,29.28,53.68,58.56,117.12,-185.44,-146.4
-4.88,-24.4,-19.52,14.64,4.88,-24.4,39.04,73.2,73.2,126.88,-175.68,-136.64
-14.64,-53.68,-39.04,34.16,9.76,-48.8,34.16,82.96,82.96,131.76,-161.04,-126.88
-9.76,-43.92,-34.16,29.28,9.76,-39.04,34.16,73.2,73.2,126.88,-165.92,-126.88
14.64,-34.16,-48.8,9.76,29.28,-43.92,39.04,87.84,87.84,131.76,-156.16,-126.88
9.76,-39.04,-48.8,14.64,29.28,-43.92,48.8,97.6,92.72,131.76,-151.28,-117.12
0,-34.16,-34.16,19.52,14.64,-34.16,68.32,102.48,107.36,141.52,-136.64,-107.36
9.76,-24.4,-34.16,9.76,19.52,-29.28,68.32,102.48,102.48,126.88,-141.52,-117.12
19.52,-29.28,-48.8,4.88,34.16,-39.04,73.2,117.12,122,131.76,-136.64,-102.48
9.76,-29.28,-39.04,9.76,24.4,-34.16,73.2,126.88,131.76,136.64,-131.76,-107.36
0,-34.16,-34.16,19.52,14.64,-34.16,73.2,141.52,131.76,136.64,-122,-102.48
14.64,-19.52,-34.16,4.88,24.4,-29.28,78.08,156.16,146.4,141.52,-117.12,-102.48
29.28,-4.88,-34.16,-9.76,29.28,-19.52,78.08,161.04,156.16,151.28,-102.48,-92.72
29.28,4.88,-24.4,-14.64,24.4,-9.76,82.96,161.04,161.04,161.04,-92.72,-82.96
34.16,4.88,-29.28,-19.52,29.28,-14.64,97.6,180.56,185.44,165.92,-78.08,-68.32
34.16,0,-34.16,-14.64,34.16,-19.52,102.48,195.2,195.2,165.92,-73.2,-73.2
34.16,-9.76,-43.92,-9.76,39.04,-29.28,107.36,204.96,195.2,170.8,-68.32,-68.32
24.4,0,-24.4,-9.76,24.4,-14.64,122,214.72,214.72,175.68,-63.44,-68.32
24.4,0,-24.4,-9.76,24.4,-14.64,136.64,234.24,239.12,185.44,-48.8,-58.56
43.92,9.76,-34.16,-24.4,39.04,-14.64,136.64,248.88,248.88,200.08,-43.92,-53.68
43.92,14.64,-29.28,-29.28,34.16,-9.76,136.64,253.76,253.76,200.08,-39.04,-53.68
43.92,14.64,-29.28,-29.28,34.16,-9.76,146.4,273.28,273.28,214.72,-34.16,-53.68
53.68,24.4,-29.28,-39.04,39.04,-4.88,146.4,283.04,292.8,224.48,-24.4,-43.92
48.8,24.4,-24.4,-34.16,34.16,0,151.28,292.8,297.68,234.24,-24.4,-29.28
68.32,39.04,-29.28,-53.68,48.8,4.88,180.56,322.08,326.96,253.76,-9.76,-19.52
87.84,34.16,-53.68,-58.56,68.32,-9.76,195.2,341.6,341.6,258.64,-9.76,-19.52
87.84,19.52,-68.32,-53.68,78.08,-24.4,195.2,351.36,341.6,263.52,-9.76,-19.52
87.84,34.16,-53.68,-58.56,68.32,-9.76,204.96,351.36,351.36,268.4,-14.64,-14.64
