I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-112.24,-48.8,63.44,82.96,-87.84,4.88,-24.4,-19.52,-63.44,-200.08,-214.72,-209.84
-112.24,-48.8,63.44,82.96,-87.84,4.88,-24.4,-19.52,-63.44,-200.08,-214.72,-209.84
-112.24,-48.8,63.44,82.96,-87.84,4.88,-24.4,-19.52,-63.44,-204.96,-219.6,-214.72
-117.12,-58.56,58.56,87.84,-87.84,0,-24.4,-19.52,-63.44,-204.96,-219.6,-214.72
-107.36,-43.92,63.44,78.08,-87.84,9.76,-14.64,-9.76,-53.68,-195.2,-209.84,-204.96
-107.36,-34.16,73.2,73.2,-92.72,19.52,-9.76,-9.76,-53.68,-195.2,-209.84,-204.96
-102.48,-29.28,73.2,68.32,-87.84,19.52,-9.76,-4.88,-53.68,-190.32,-204.96,-204.96
-102.48,-24.4,78.08,63.44,-92.72,24.4,-9.76,-4.88,-53.68,-190.32,-204.96,-200.08
-117.12,-29.28,87.84,73.2,-102.48,29.28,-4.88,-9.76,-53.68,-195.2,-209.84,-190.32
-117.12,-34.16,82.96,78.08,-102.48,24.4,-4.88,-9.76,-53.68,-195.2,-209.84,-195.2
-112.24,-39.04,73.2,78.08,-92.72,14.64,0,-4.88,-48.8,-185.44,-204.96,-195.2
-107.36,-43.92,63.44,78.08,-87.84,9.76,4.88,-4.88,-48.8,-185.44,-204.96,-195.2
-97.6,-39.04,58.56,68.32,-78.08,9.76,-4.88,-4.88,-58.56,-195.2,-214.72,-200.08
-102.48,-43.92,58.56,73.2,-82.96,4.88,0,-4.88,-58.56,-195.2,-214.72,-200.08
-112.24,-39.04,73.2,78.08,-92.72,14.64,0,-4.88,-58.56,-195.2,-219.6,-209.84
-122,-34.16,87.84,78.08,-107.36,24.4,-9.76,-14.64,-58.56,-204.96,-224.48,-219.6
-122,-34.16,87.84,78.08,-107.36,24.4,-9.76,4.88,-48.8,-180.56,-204.96,-204.96
-92.72,0,92.72,48.8,-92.72,43.92,-4.88,4.88,-53.68,-175.68,-214.72,-200.08
-82.96,24.4,107.36,29.28,-97.6,63.44,29.28,24.4,-24.4,-165.92,-195.2,-195.2
-126.88,-34.16,92.72,82.96,-112.24,29.28,48.8,39.04,-19.52,-151.28,-209.84,-209.84
-146.4,-39.04,107.36,92.72,-126.88,34.16,53.68,34.16,-19.52,-151.28,-209.84,-239.12
-102.48,34.16,136.64,34.16,-122,82.96,63.44,53.68,0,-122,-195.2,-239.12
-112.24,53.68,165.92,29.28,-141.52,107.36,92.72,82.96,58.56,-48.8,-146.4,-229.36
-146.4,34.16,180.56,58.56,-165.92,107.36,73.2,92.72,102.48,24.4,-107.36,-214.72
-151.28,73.2,224.48,39.04,-190.32,146.4,43.92,107.36,185.44,156.16,4.88,-151.28
-117.12,131.76,248.88,-4.88,-185.44,190.32,48.8,185.44,341.6,366,195.2,-19.52
-87.84,190.32,278.16,-48.8,-185.44,234.24,43.92,263.52,478.24,531.92,385.52,141.52
-63.44,273.28,336.72,-102.48,-200.08,302.56,19.52,292.8,488,570.96,561.2,322.08
-43.92,366,409.92,-161.04,-229.36,385.52,-24.4,253.76,400.16,502.64,707.6,551.44
-19.52,439.2,458.72,-209.84,-239.12,448.96,-87.84,170.8,244,366,854,775.92
29.28,531.92,502.64,-278.16,-239.12,517.28,-185.44,9.76,-9.76,200.08,1024.8,1063.84
97.6,649.04,551.44,-370.88,-229.36,600.24,-263.52,-190.32,-302.56,19.52,1239.52,1434.72
156.16,736.88,580.72,-444.08,-214.72,658.8,-351.36,-429.44,-634.4,-219.6,1415.2,1839.76
190.32,814.96,624.64,-502.64,-219.6,717.36,-497.76,-717.36,-1044.32,-541.68,1537.2,2264.32
204.96,858.88,653.92,-531.92,-224.48,756.4,-673.44,-1073.6,-1512.8,-907.68,1668.96,2742.56
200.08,883.28,683.2,-541.68,-244,780.8,-829.6,-1434.72,-1976.4,-1278.56,1800.72,3274.48
244,951.6,707.6,-595.36,-234.24,829.6,-971.12,-1815.36,-2420.48,-1620.16,1942.24,3782
326.96,1015.04,688.08,-668.56,-180.56,849.12,-1098,-2147.2,-2737.68,-1859.28,2127.68,4255.36
366,976,610,-668.56,-122,790.56,-1195.6,-2366.8,-2928,-2010.56,2337.52,4650.64
414.8,932.08,517.28,-673.44,-53.68,722.24,-1263.92,-2503.44,-3064.64,-2152.08,2425.36,4865.36
492.88,893.04,400.16,-692.96,43.92,644.16,-1317.6,-2596.16,-3181.76,-2308.24,2342.4,4880
512.4,717.36,204.96,-614.88,151.28,458.72,-1327.36,-2605.92,-3201.28,-2420.48,2225.28,4826.32
507.52,478.24,-29.28,-492.88,268.4,224.48,-1337.12,-2610.8,-3167.12,-2425.36,2171.6,4787.28
575.84,380.64,-195.2,-478.24,385.52,92.72,-1356.64,-2630.32,-3113.44,-2386.32,2132.56,4699.44
634.4,322.08,-312.32,-478.24,473.36,4.88,-1361.52,-2596.16,-3035.36,-2347.28,1961.76,4455.44
595.36,170.8,-424.56,-380.64,507.52,-126.88,-1337.12,-2498.56,-2908.48,-2298.48,1634.8,3977.2
590.48,97.6,-492.88,-341.6,541.68,-200.08,-1293.2,-2381.44,-2752.32,-2210.64,1254.16,3416
610,68.32,-541.68,-336.72,575.84,-239.12,-1263.92,-2254.56,-2571.76,-2132.56,761.28,2781.6
551.44,-43.92,-595.36,-253.76,570.96,-322.08,-1195.6,-2098.4,-2396.08,-2083.76,229.36,2117.92
483.12,-161.04,-644.16,-161.04,561.2,-405.04,-1112.64,-1927.6,-2210.64,-1991.04,-97.6,1649.44
512.4,-175.68,-688.08,-165.92,600.24,-434.32,-1015.04,-1761.68,-2025.2,-1883.68,-351.36,1293.2
570.96,-161.04,-732,-204.96,649.04,-448.96,-917.44,-1566.48,-1815.36,-1747.04,-531.92,980.88
541.68,-239.12,-780.8,-151.28,658.8,-512.4,-849.12,-1405.44,-1639.68,-1610.4,-610,746.64
478.24,-375.76,-854,-48.8,663.68,-614.88,-819.84,-1302.96,-1522.56,-1517.68,-644.16,551.44
478.24,-502.64,-980.88,14.64,727.12,-741.76,-766.16,-1176.08,-1385.92,-1405.44,-658.8,405.04
507.52,-605.12,-1112.64,48.8,810.08,-858.88,-678.32,-1034.56,-1229.76,-1273.68,-619.76,326.96
