I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-43.92,-68.32,-24.4,58.56,-9.76,-48.8,63.44,112.24,19.52,224.48,195.2,63.44
-43.92,-63.44,-19.52,53.68,-14.64,-43.92,78.08,112.24,24.4,224.48,190.32,68.32
-43.92,-63.44,-19.52,53.68,-14.64,-43.92,68.32,102.48,24.4,224.48,190.32,73.2
-48.8,-68.32,-19.52,58.56,-14.64,-43.92,63.44,92.72,19.52,214.72,195.2,73.2
-39.04,-63.44,-24.4,53.68,-9.76,-43.92,63.44,92.72,19.52,219.6,200.08,78.08
-34.16,-63.44,-29.28,48.8,-4.88,-48.8,58.56,92.72,14.64,219.6,185.44,78.08
-24.4,-43.92,-19.52,34.16,-4.88,-34.16,53.68,97.6,14.64,209.84,185.44,78.08
-29.28,-58.56,-29.28,43.92,0,-43.92,63.44,117.12,9.76,204.96,185.44,78.08
-34.16,-58.56,-24.4,48.8,-4.88,-43.92,68.32,112.24,9.76,209.84,185.44,78.08
-34.16,-53.68,-19.52,43.92,-9.76,-39.04,58.56,117.12,9.76,204.96,170.8,68.32
-43.92,-63.44,-19.52,53.68,-14.64,-43.92,63.44,107.36,4.88,209.84,156.16,73.2
-48.8,-63.44,-14.64,58.56,-19.52,-39.04,68.32,102.48,9.76,214.72,131.76,73.2
-53.68,-63.44,-9.76,58.56,-24.4,-39.04,68.32,97.6,14.64,214.72,126.88,63.44
-58.56,-78.08,-19.52,68.32,-19.52,-48.8,68.32,92.72,19.52,209.84,122,63.44
-48.8,-78.08,-29.28,63.44,-9.76,-53.68,68.32,87.84,19.52,209.84,122,73.2
-48.8,-78.08,-29.28,63.44,-9.76,-53.68,63.44,97.6,19.52,204.96,117.12,68.32
-48.8,-73.2,-24.4,63.44,-14.64,-48.8,58.56,97.6,19.52,200.08,117.12,58.56
-39.04,-63.44,-24.4,53.68,-9.76,-43.92,73.2,117.12,19.52,209.84,122,68.32
-43.92,-63.44,-19.52,53.68,-14.64,-43.92,63.44,117.12,9.76,209.84,107.36,63.44
-34.16,-53.68,-19.52,43.92,-9.76,-39.04,58.56,122,9.76,204.96,92.72,58.56
-34.16,-48.8,-14.64,43.92,-9.76,-34.16,73.2,136.64,19.52,209.84,102.48,63.44
-43.92,-43.92,0,43.92,-24.4,-24.4,68.32,122,14.64,200.08,87.84,58.56
-43.92,-48.8,-4.88,48.8,-19.52,-29.28,68.32,117.12,24.4,200.08,87.84,53.68
-53.68,-53.68,0,53.68,-29.28,-29.28,63.44,112.24,24.4,195.2,87.84,48.8
-58.56,-68.32,-9.76,63.44,-24.4,-39.04,68.32,102.48,34.16,200.08,97.6,48.8
-39.04,-58.56,-19.52,48.8,-9.76,-39.04,63.44,107.36,39.04,200.08,92.72,43.92
-48.8,-48.8,0,48.8,-24.4,-24.4,63.44,112.24,34.16,195.2,87.84,43.92
-43.92,-43.92,0,43.92,-24.4,-24.4,73.2,122,29.28,195.2,92.72,48.8
-39.04,-48.8,-9.76,43.92,-14.64,-29.28,73.2,131.76,29.28,200.08,97.6,48.8
-48.8,-48.8,0,48.8,-24.4,-24.4,73.2,136.64,34.16,200.08,82.96,39.04
-39.04,-43.92,-4.88,43.92,-19.52,-24.4,78.08,146.4,29.28,204.96,92.72,43.92
-43.92,-53.68,-9.76,48.8,-19.52,-34.16,78.08,151.28,34.16,204.96,92.72,48.8
-53.68,-53.68,0,53.68,-29.28,-29.28,73.2,141.52,43.92,209.84,102.48,48.8
-53.68,-68.32,-14.64,63.44,-19.52,-43.92,82.96,141.52,53.68,214.72,112.24,48.8
-58.56,-102.48,-43.92,82.96,-9.76,-73.2,82.96,136.64,63.44,219.6,126.88,53.68
-53.68,-97.6,-43.92,78.08,-4.88,-73.2,82.96,141.52,68.32,219.6,126.88,63.44
-48.8,-87.84,-39.04,68.32,-4.88,-63.44,78.08,141.52,63.44,219.6,131.76,58.56
-48.8,-68.32,-19.52,58.56,-14.64,-43.92,73.2,126.88,48.8,209.84,126.88,48.8
-43.92,-68.32,-24.4,58.56,-9.76,-48.8,73.2,126.88,53.68,209.84,126.88,48.8
-58.56,-78.08,-19.52,68.32,-19.52,-48.8,82.96,146.4,63.44,224.48,136.64,48.8
-53.68,-63.44,-9.76,58.56,-24.4,-39.04,78.08,141.52,53.68,219.6,141.52,34.16
-53.68,-53.68,0,53.68,-29.28,-29.28,82.96,151.28,63.44,229.36,141.52,39.04
-58.56,-63.44,-4.88,63.44,-29.28,-34.16,82.96,146.4,73.2,224.48,141.52,34.16
-58.56,-73.2,-14.64,68.32,-24.4,-43.92,82.96,141.52,78.08,229.36,141.52,29.28
-68.32,-92.72,-24.4,82.96,-24.4,-58.56,87.84,151.28,82.96,234.24,161.04,39.04
-68.32,-97.6,-29.28,82.96,-19.52,-63.44,82.96,146.4,87.84,229.36,161.04,34.16
-63.44,-87.84,-24.4,78.08,-19.52,-58.56,78.08,141.52,87.84,229.36,161.04,34.16
-63.44,-92.72,-29.28,78.08,-19.52,-63.44,78.08,146.4,82.96,239.12,170.8,39.04
-58.56,-87.84,-29.28,73.2,-14.64,-58.56,68.32,136.64,82.96,234.24,170.8,34.16
-53.68,-68.32,-14.64,63.44,-19.52,-43.92,68.32,141.52,78.08,234.24,165.92,29.28
-58.56,-73.2,-14.64,68.32,-24.4,-43.92,73.2,136.64,78.08,239.12,170.8,29.28
-48.8,-78.08,-29.28,63.44,-9.76,-53.68,82.96,156.16,87.84,244,170.8,34.16
-53.68,-82.96,-29.28,68.32,-14.64,-58.56,87.84,156.16,92.72,244,170.8,43.92
-63.44,-78.08,-14.64,73.2,-24.4,-48.8,87.84,161.04,92.72,248.88,175.68,43.92
-48.8,-73.2,-24.4,63.44,-14.64,-48.8,87.84,151.28,92.72,244,180.56,43.92
-48.8,-63.44,-14.64,58.56,-19.52,-39.04,87.84,156.16,92.72,239.12,180.56,43.92
-53.68,-78.08,-24.4,68.32,-14.64,-53.68,82.96,151.28,102.48,244,180.56,48.8
-43.92,-73.2,-29.28,58.56,-9.76,-53.68,82.96,151.28,92.72,239.12,180.56,43.92
-48.8,-82.96,-34.16,68.32,-9.76,-58.56,78.08,141.52,92.72,239.12,175.68,43.92
-53.68,-73.2,-19.52,63.44,-19.52,-48.8,78.08,146.4,92.72,239.12,161.04,39.04
-53.68,-68.32,-14.64,63.44,-19.52,-43.92,73.2,141.52,82.96,234.24,161.04,39.04
-53.68,-63.44,-9.76,58.56,-24.4,-39.04,78.08,151.28,92.72,234.24,161.04,43.92
-53.68,-53.68,0,53.68,-29.28,-29.28,82.96,151.28,102.48,234.24,156.16,53.68
-58.56,-68.32,-9.76,63.44,-24.4,-39.04,78.08,151.28,102.48,234.24,156.16,43.92
-53.68,-82.96,-29.28,68.32,-14.64,-58.56,82.96,151.28,107.36,239.12,156.16,53.68
-48.8,-78.08,-29.28,63.44,-9.76,-53.68,87.84,156.16,107.36,234.24,161.04,63.44
-53.68,-78.08,-24.4,68.32,-14.64,-53.68,82.96,151.28,102.48,224.48,156.16,63.44
-48.8,-73.2,-24.4,63.44,-14.64,-48.8,78.08,151.28,102.48,229.36,156.16,63.44
-53.68,-92.72,-39.04,73.2,-9.76,-68.32,82.96,151.28,102.48,229.36,151.28,63.44
-58.56,-78.08,-19.52,68.32,-19.52,-48.8,82.96,151.28,102.48,229.36,146.4,63.44
-53.68,-58.56,-4.88,58.56,-24.4,-34.16,82.96,141.52,97.6,224.48,146.4,58.56
-58.56,-78.08,-19.52,68.32,-19.52,-48.8,82.96,151.28,107.36,224.48,146.4,63.44
-63.44,-87.84,-24.4,78.08,-19.52,-58.56,87.84,141.52,122,224.48,146.4,63.44
-53.68,-82.96,-29.28,68.32,-14.64,-58.56,97.6,146.4,122,234.24,156.16,63.44
-53.68,-82.96,-29.28,68.32,-14.64,-58.56,97.6,141.52,122,229.36,151.28,73.2
