I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
336.72,448.96,112.24,-390.4,112.24,278.16,-273.28,-1019.92,-322.08,1346.88,1712.88,1220
414.8,541.68,126.88,-478.24,141.52,331.84,-419.68,-1381.04,-614.88,1283.44,1781.2,1298.08
492.88,629.52,136.64,-561.2,175.68,380.64,-600.24,-1771.44,-946.72,1151.68,1800.72,1371.28
566.08,663.68,97.6,-614.88,234.24,380.64,-771.04,-2171.6,-1337.12,893.04,1688.48,1356.64
624.64,649.04,24.4,-634.4,297.68,336.72,-932.08,-2513.2,-1727.52,492.88,1395.68,1239.52
649.04,546.56,-102.48,-595.36,375.76,219.6,-1068.72,-2752.32,-2044.72,78.08,1015.04,1039.44
683.2,453.84,-229.36,-566.08,453.84,112.24,-1210.24,-2976.8,-2357.04,-366,605.12,810.08
707.6,424.56,-283.04,-566.08,492.88,68.32,-1415.2,-3259.84,-2708.4,-795.44,239.12,624.64
727.12,375.76,-351.36,-551.44,536.8,9.76,-1590.88,-3508.72,-3064.64,-1249.28,-82.96,483.12
722.24,326.96,-395.28,-522.16,556.32,-34.16,-1742.16,-3782,-3591.68,-2025.2,-639.28,185.44
624.64,268.4,-356.24,-444.08,488,-43.92,-1834.88,-4157.76,-4309.04,-3074.4,-1351.76,-214.72
502.64,161.04,-341.6,-331.84,419.68,-92.72,-1839.76,-4421.28,-4933.68,-4065.04,-2020.32,-634.4
405.04,92.72,-312.32,-248.88,356.24,-112.24,-1825.12,-4479.84,-5153.28,-4479.84,-2366.8,-888.16
341.6,19.52,-322.08,-180.56,331.84,-151.28,-1810.48,-4416.4,-5109.36,-4494.48,-2464.4,-995.52
322.08,-19.52,-341.6,-151.28,331.84,-180.56,-1790.96,-4270,-4953.2,-4387.12,-2444.88,-1015.04
292.8,24.4,-268.4,-156.16,278.16,-122,-1786.08,-4104.08,-4738.48,-4221.2,-2381.44,-1000.4
258.64,73.2,-185.44,-165.92,219.6,-58.56,-1722.64,-3830.8,-4392,-3957.68,-2274.08,-961.36
200.08,136.64,-63.44,-165.92,131.76,34.16,-1586,-3440.4,-3928.4,-3567.28,-2088.64,-897.92
82.96,175.68,92.72,-126.88,-4.88,131.76,-1395.68,-3010.96,-3406.24,-3137.84,-1873.92,-834.48
-19.52,200.08,219.6,-87.84,-122,209.84,-1190.72,-2552.24,-2864.56,-2679.12,-1639.68,-771.04
-92.72,234.24,326.96,-68.32,-209.84,278.16,-976,-2098.4,-2322.88,-2210.64,-1410.32,-688.08
-141.52,268.4,409.92,-63.44,-278.16,336.72,-795.44,-1703.12,-1864.16,-1790.96,-1156.56,-575.84
-136.64,248.88,385.52,-53.68,-263.52,317.2,-639.28,-1366.4,-1488.4,-1449.36,-936.96,-468.48
-97.6,161.04,258.64,-29.28,-180.56,209.84,-502.64,-1068.72,-1166.32,-1141.92,-746.64,-375.76
-73.2,117.12,190.32,-19.52,-131.76,151.28,-370.88,-790.56,-878.4,-878.4,-575.84,-297.68
-48.8,63.44,112.24,-4.88,-82.96,87.84,-258.64,-541.68,-614.88,-649.04,-424.56,-219.6
-48.8,24.4,73.2,14.64,-63.44,48.8,-175.68,-361.12,-424.56,-483.12,-322.08,-170.8
-58.56,-19.52,39.04,39.04,-48.8,9.76,-97.6,-224.48,-283.04,-356.24,-244,-126.88
-68.32,-43.92,24.4,58.56,-48.8,-9.76,-34.16,-107.36,-161.04,-253.76,-185.44,-107.36
-87.84,-73.2,14.64,82.96,-53.68,-29.28,24.4,-14.64,-58.56,-165.92,-141.52,-97.6
-68.32,-58.56,9.76,63.44,-39.04,-24.4,68.32,68.32,29.28,-87.84,-107.36,-92.72
-68.32,-58.56,9.76,63.44,-39.04,-24.4,97.6,141.52,78.08,-39.04,-82.96,-92.72
-78.08,-122,-43.92,102.48,-19.52,-82.96,136.64,195.2,136.64,4.88,-43.92,-73.2
-78.08,-156.16,-78.08,117.12,0,-117.12,151.28,209.84,151.28,34.16,-19.52,-58.56
-73.2,-136.64,-63.44,107.36,-4.88,-102.48,141.52,214.72,161.04,39.04,-24.4,-63.44
-63.44,-117.12,-53.68,92.72,-4.88,-87.84,136.64,224.48,170.8,43.92,-14.64,-58.56
-63.44,-131.76,-68.32,97.6,0,-102.48,136.64,224.48,180.56,48.8,-4.88,-48.8
-87.84,-136.64,-48.8,112.24,-19.52,-92.72,146.4,234.24,180.56,53.68,0,-43.92
-78.08,-136.64,-58.56,107.36,-9.76,-97.6,146.4,248.88,190.32,58.56,9.76,-39.04
-58.56,-126.88,-68.32,92.72,4.88,-97.6,136.64,239.12,190.32,58.56,0,-43.92
-43.92,-122,-78.08,82.96,14.64,-102.48,136.64,239.12,200.08,63.44,-9.76,-48.8
-53.68,-131.76,-78.08,92.72,9.76,-107.36,151.28,253.76,209.84,78.08,9.76,-48.8
-78.08,-141.52,-63.44,112.24,-9.76,-102.48,151.28,263.52,214.72,73.2,0,-53.68
-78.08,-126.88,-48.8,102.48,-14.64,-87.84,146.4,258.64,214.72,82.96,4.88,-48.8
-58.56,-112.24,-53.68,87.84,-4.88,-82.96,136.64,263.52,214.72,82.96,9.76,-53.68
