I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-68.32,-34.16,34.16,53.68,-53.68,0,-122,29.28,53.68,53.68,-73.2,39.04
-87.84,-24.4,63.44,58.56,-78.08,19.52,-117.12,24.4,53.68,48.8,-58.56,43.92
-73.2,-9.76,63.44,43.92,-68.32,24.4,-117.12,19.52,39.04,43.92,-63.44,43.92
-19.52,19.52,39.04,0,-29.28,29.28,-112.24,34.16,19.52,53.68,-48.8,58.56
24.4,39.04,14.64,-29.28,4.88,24.4,-117.12,34.16,4.88,53.68,-48.8,53.68
34.16,39.04,4.88,-34.16,14.64,19.52,-117.12,34.16,9.76,63.44,-43.92,63.44
-4.88,34.16,39.04,-14.64,-24.4,34.16,-122,43.92,24.4,73.2,-53.68,58.56
-39.04,53.68,92.72,-4.88,-68.32,73.2,-97.6,48.8,39.04,68.32,-58.56,58.56
-63.44,92.72,156.16,-14.64,-112.24,122,-68.32,82.96,73.2,78.08,-63.44,73.2
-87.84,117.12,204.96,-14.64,-146.4,161.04,-24.4,141.52,136.64,107.36,-43.92,87.84
-63.44,151.28,214.72,-43.92,-141.52,180.56,9.76,219.6,244,209.84,14.64,136.64
14.64,180.56,165.92,-97.6,-78.08,170.8,0,356.24,439.2,414.8,185.44,234.24
117.12,175.68,58.56,-146.4,29.28,117.12,-53.68,507.52,727.12,732,419.68,390.4
297.68,195.2,-102.48,-244,200.08,43.92,-151.28,658.8,1024.8,1098,727.12,580.72
409.92,209.84,-200.08,-307.44,302.56,4.88,-244,771.04,1307.84,1468.88,1044.32,810.08
512.4,229.36,-283.04,-370.88,395.28,-29.28,-336.72,780.8,1498.16,1776.32,1342,1010.16
649.04,229.36,-419.68,-439.2,531.92,-97.6,-478.24,688.08,1566.48,2015.44,1576.24,1185.84
805.2,239.12,-566.08,-522.16,683.2,-165.92,-600.24,580.72,1537.2,2176.48,1776.32,1327.36
932.08,302.56,-629.52,-614.88,780.8,-165.92,-722.24,361.12,1346.88,2254.56,1937.36,1464
1034.56,385.52,-649.04,-707.6,839.36,-131.76,-839.36,73.2,1015.04,2215.52,2044.72,1600.64
1112.64,458.72,-653.92,-785.68,883.28,-97.6,-927.2,-214.72,639.28,2078.88,2059.36,1673.84
1180.96,546.56,-634.4,-863.76,907.68,-43.92,-1019.92,-488,268.4,1830,1966.64,1668.96
1180.96,517.28,-663.68,-849.12,922.32,-73.2,-1098,-678.32,-14.64,1542.08,1781.2,1581.12
1132.16,395.28,-736.88,-761.28,932.08,-170.8,-1117.52,-751.52,-224.48,1224.88,1507.92,1376.16
1054.08,258.64,-795.44,-653.92,922.32,-268.4,-1078.48,-766.16,-409.92,883.28,1205.36,1146.8
985.76,156.16,-829.6,-570.96,907.68,-336.72,-1039.44,-814.96,-619.76,531.92,888.16,907.68
839.36,102.48,-736.88,-468.48,785.68,-317.2,-990.64,-834.48,-766.16,253.76,644.16,741.76
639.28,82.96,-556.32,-361.12,595.36,-239.12,-878.4,-844.24,-868.64,0,395.28,585.6
405.04,53.68,-351.36,-229.36,375.76,-151.28,-761.28,-883.28,-956.48,-258.64,122,414.8
195.2,53.68,-141.52,-122,165.92,-43.92,-658.8,-897.92,-976,-424.56,-92.72,258.64
63.44,53.68,-9.76,-58.56,34.16,19.52,-546.56,-849.12,-917.44,-488,-244,122
-14.64,39.04,53.68,-9.76,-34.16,43.92,-439.2,-741.76,-844.24,-527.04,-366,4.88
-97.6,-14.64,82.96,58.56,-92.72,34.16,-351.36,-624.64,-761.28,-517.28,-409.92,-68.32
-165.92,-63.44,102.48,117.12,-136.64,19.52,-302.56,-546.56,-692.96,-483.12,-405.04,-92.72
-175.68,-82.96,92.72,131.76,-136.64,4.88,-263.52,-483.12,-624.64,-453.84,-405.04,-107.36
-126.88,-68.32,58.56,97.6,-92.72,-4.88,-209.84,-400.16,-561.2,-419.68,-390.4,-117.12
-131.76,-78.08,53.68,107.36,-92.72,-14.64,-185.44,-346.48,-512.4,-395.28,-390.4,-131.76
-156.16,-97.6,58.56,126.88,-107.36,-19.52,-180.56,-336.72,-488,-400.16,-400.16,-156.16
-180.56,-126.88,53.68,156.16,-117.12,-39.04,-190.32,-322.08,-478.24,-400.16,-419.68,-175.68
-200.08,-151.28,48.8,175.68,-126.88,-53.68,-200.08,-326.96,-463.6,-390.4,-419.68,-185.44
-204.96,-146.4,58.56,175.68,-131.76,-43.92,-190.32,-307.44,-444.08,-380.64,-409.92,-170.8
-195.2,-122,73.2,161.04,-136.64,-24.4,-185.44,-307.44,-439.2,-375.76,-405.04,-170.8
-175.68,-97.6,78.08,136.64,-126.88,-9.76,-185.44,-312.32,-439.2,-370.88,-400.16,-170.8
-185.44,-102.48,82.96,146.4,-136.64,-9.76,-190.32,-312.32,-439.2,-370.88,-400.16,-175.68
-195.2,-112.24,82.96,156.16,-141.52,-14.64,-170.8,-312.32,-434.32,-375.76,-400.16,-161.04
