I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
4.88,180.56,175.68,-92.72,-87.84,175.68,63.44,278.16,53.68,244,53.68,0
-39.04,170.8,209.84,-63.44,-126.88,190.32,63.44,253.76,34.16,234.24,9.76,0
-29.28,161.04,190.32,-63.44,-112.24,175.68,48.8,219.6,0,204.96,4.88,0
4.88,161.04,156.16,-82.96,-78.08,156.16,48.8,204.96,-9.76,195.2,0,0
4.88,185.44,180.56,-92.72,-87.84,180.56,58.56,204.96,-14.64,204.96,0,0
-58.56,151.28,209.84,-43.92,-136.64,180.56,63.44,195.2,-19.52,200.08,-4.88,0
-82.96,141.52,224.48,-29.28,-156.16,180.56,68.32,195.2,-29.28,195.2,0,0
-73.2,170.8,244,-48.8,-161.04,204.96,82.96,209.84,-19.52,209.84,39.04,0
-24.4,185.44,209.84,-78.08,-117.12,195.2,87.84,204.96,-29.28,204.96,29.28,0
63.44,185.44,122,-122,-29.28,151.28,63.44,170.8,-63.44,161.04,-14.64,0
63.44,165.92,102.48,-112.24,-19.52,131.76,48.8,146.4,-87.84,136.64,-39.04,0
24.4,146.4,122,-82.96,-48.8,131.76,43.92,131.76,-87.84,136.64,-29.28,0
34.16,151.28,117.12,-92.72,-43.92,131.76,53.68,131.76,-87.84,136.64,-29.28,0
48.8,175.68,126.88,-112.24,-39.04,151.28,68.32,141.52,-78.08,146.4,-43.92,0
14.64,136.64,122,-73.2,-53.68,126.88,48.8,117.12,-102.48,131.76,-63.44,0
0,112.24,112.24,-53.68,-58.56,112.24,29.28,92.72,-122,112.24,-53.68,0
-73.2,107.36,180.56,-14.64,-126.88,141.52,53.68,122,-102.48,136.64,-19.52,0
-161.04,87.84,248.88,39.04,-204.96,165.92,63.44,136.64,-92.72,146.4,-29.28,0
-126.88,107.36,234.24,9.76,-180.56,170.8,73.2,146.4,-87.84,146.4,-9.76,0
-34.16,170.8,204.96,-68.32,-122,185.44,92.72,165.92,-68.32,161.04,-9.76,0
14.64,190.32,175.68,-102.48,-82.96,180.56,82.96,156.16,-82.96,151.28,-9.76,0
4.88,156.16,151.28,-78.08,-73.2,151.28,68.32,126.88,-102.48,126.88,-19.52,0
-29.28,126.88,156.16,-48.8,-92.72,141.52,63.44,122,-102.48,126.88,-53.68,0
-4.88,131.76,136.64,-63.44,-73.2,131.76,58.56,112.24,-107.36,122,-48.8,0
4.88,131.76,126.88,-68.32,-63.44,126.88,58.56,107.36,-107.36,126.88,-29.28,0
-14.64,141.52,156.16,-63.44,-87.84,146.4,63.44,112.24,-97.6,136.64,-19.52,0
-9.76,161.04,170.8,-73.2,-92.72,165.92,68.32,126.88,-87.84,141.52,-34.16,0
9.76,161.04,151.28,-82.96,-73.2,156.16,63.44,122,-97.6,141.52,-29.28,0
9.76,170.8,161.04,-87.84,-78.08,165.92,58.56,126.88,-102.48,131.76,-39.04,0
24.4,185.44,161.04,-102.48,-68.32,170.8,63.44,126.88,-97.6,126.88,-29.28,0
68.32,200.08,131.76,-131.76,-34.16,165.92,68.32,126.88,-97.6,131.76,-24.4,0
53.68,175.68,122,-112.24,-34.16,146.4,48.8,97.6,-112.24,112.24,-14.64,0
-39.04,126.88,165.92,-43.92,-102.48,146.4,58.56,107.36,-107.36,122,-29.28,0
-82.96,122,204.96,-19.52,-146.4,161.04,82.96,126.88,-82.96,146.4,-34.16,0
-48.8,151.28,200.08,-48.8,-126.88,175.68,87.84,141.52,-73.2,161.04,-9.76,0
-48.8,136.64,185.44,-43.92,-117.12,161.04,82.96,151.28,-58.56,165.92,-9.76,0
-68.32,117.12,185.44,-24.4,-126.88,151.28,68.32,204.96,-9.76,175.68,-39.04,0
-4.88,151.28,156.16,-73.2,-82.96,151.28,63.44,322.08,122,244,-9.76,0
73.2,209.84,136.64,-141.52,-34.16,170.8,82.96,536.8,361.12,366,43.92,0
82.96,278.16,195.2,-180.56,-58.56,234.24,112.24,805.2,639.28,527.04,87.84,0
78.08,351.36,273.28,-214.72,-97.6,312.32,131.76,1019.92,941.84,741.76,219.6,0
107.36,448.96,341.6,-278.16,-117.12,395.28,117.12,1093.12,1239.52,1005.28,336.72,0
102.48,492.88,390.4,-297.68,-146.4,439.2,43.92,985.76,1507.92,1302.96,458.72,0
161.04,561.2,400.16,-361.12,-122,478.24,-19.52,766.16,1678.72,1566.48,605.12,0
258.64,683.2,424.56,-468.48,-82.96,551.44,-53.68,527.04,1771.44,1771.44,766.16,0
258.64,775.92,517.28,-517.28,-131.76,644.16,-73.2,214.72,1766.56,1922.72,902.8,0
273.28,873.52,600.24,-570.96,-165.92,736.88,-185.44,-302.56,1703.12,2117.92,1093.12,0
439.2,1034.56,595.36,-736.88,-78.08,814.96,-341.6,-819.84,1732.4,2396.08,1332.24,0
